title,authors,url,session,abstract_takeaway
Head-in-Head in Linear Attention,Shijie Mei; Man Yao; Jiabo Tong; Bo XU; Guoqi Li,https://icml.cc/virtual/2026/poster/61424,Poster Session 6,"Focuses on linear attention, decay matrix, head-in-head linear, attention state-transition, and state-transition decay."
Is One Layer Enough? Understanding Inference Dynamics in Tabular Foundation Models,Amir Rezaei Balef; Mykhailo Koshil; Katharina Eggensperger,https://icml.cc/virtual/2026/poster/64871,Poster Session 1,"Focuses on dynamics tabular, tabular foundation, layer understanding, understanding inference, and inference dynamics."
KAST-BAR: Knowledge-Anchored Semantically-Dynamic Topology Brain Autoregressive Modeling for Universal Neural Interpretation,Haoning Wang; Wenchao Yang; Shuai Shen; Yang Li,https://icml.cc/virtual/2026/poster/65334,Poster Session 7,"Focuses on universal neural, kast-bar knowledge-anchored, knowledge-anchored semantically-dynamic, semantically-dynamic topology, and topology brain."
L 3 : Large Lookup Layers,Albert Tseng; Chris De Sa,https://icml.cc/virtual/2026/poster/65789,Poster Session 2,"Focuses on large lookup, lookup layers, layers modern, modern sparse, and sparse language."
Making Foundation Models Probabilistic via Singular Value Ensembles,Mehmet Ozgur Turkoglu; Dominik J. Mühlematter; Alexander Becker; Konrad Schindler; Helge Aasen,https://icml.cc/virtual/2026/poster/65833,Poster Session 6,"Focuses on singular vectors, singular value, weight matrices, each direction, and making foundation."
MentisOculi: Revealing the Limits of Reasoning with Mental Imagery,Jana Zeller; Thaddäus Wiedemer; Fanfei Li; Thomas Klein; Prasanna Mayilvahanan; Matthias Bethge; Felix Wichmann; Ryan Cotterell; Wieland Brendel,https://icml.cc/virtual/2026/poster/61181,Poster Session 7,"Focuses on mental imagery, mentisoculi revealing, revealing limits, limits reasoning, and reasoning mental."
Mitigating Hallucinations in Large Vision-Language Models via Causal Route Gating,Zhe Cheng; Wenyu Chen; Fode Zhang; Dehuan Shen,https://icml.cc/virtual/2026/poster/64646,Poster Session 3,"Focuses on large vision-language, visual route, text route, mitigating hallucinations, and hallucinations large."
Mitigating Label Shift in Tabular In-Context Learning via Test-Time Posterior Adjustment,Seunghan Lee,https://icml.cc/virtual/2026/poster/65971,Poster Session 6,"Focuses on label shift, test-time posterior, posterior adjustment, mitigating label, and shift tabular."
Mitigating Mask Prior Drift and Positional Attention Collapse in Large Diffusion Vision-Language Models,Sujung Hong; Chanyong Yoon; Seong Jae Hwang,https://icml.cc/virtual/2026/poster/61233,Poster Session 6,"Focuses on positional attention, visual grounding, mask drift, drift positional, and attention collapse."
MixtureVitae: Open Web-Scale Pretraining Dataset With High Quality Instruction and Reasoning Data Built from Permissive-First Text Sources,Huu Nguyen; Victor May; Harsh Raj; Marianna Nezhurina; Yishan Wang; Yanqi Luo; Vu Chien; Taishi Nakamura; Ken Tsui; Van Nguyen; David Salinas; Aleksandra Krasnodębska; Christoph Schuhmann; Mats Richter; Xuan-Son Vu; Jenia Jitsev,https://icml.cc/virtual/2026/poster/68836,Poster Session 8,"Focuses on instruction reasoning, mixturevitae web-scale, web-scale pretraining, pretraining dataset, and dataset quality."
Model-Preserving Adaptive Rounding,Albert Tseng; Zhaofeng Sun; Chris De Sa,https://icml.cc/virtual/2026/poster/64269,Poster Session 3,"Focuses on adaptive rounding, end-to-end error, quantization algorithms, model-preserving adaptive, and rounding goal."
Modular Pretraining Enables Access Control,Ethan Roland; Murat Cubuktepe; Erick Martinez; Stijn Servaes; Keenan Pepper; Michael Vaiana; Diogo de Lucena; Judd Rosenblatt; Addie Foote; Cem Anil; Alex Cloud,https://icml.cc/virtual/2026/poster/60631,Poster Session 8,"Focuses on access control, modular pretraining, pretraining access, control developers, and developers face."
MORE: A Multilingual Document Parsing Benchmark and Evaluation,Long Xu; Binghong Wu; TingHao YU; Hao Feng; zhenyuhuang; Haoqing Jiang; Yunhao Wang; Shuo Huang; feng zhang,https://icml.cc/virtual/2026/poster/61559,Poster Session 6,"Focuses on multilingual document, document parsing, parsing multilingual, documents encapsulate, and encapsulate rich."
Multimodal Meta-Verifier with Explicit Structured Recalibration,Xinchen Zhang; Bowei Liu; Jiale Liu; Chufan Shi; Yizhen Zhang; Junhong Liu; Youliang Zhang; Zhiheng Li; Yujiu Yang; Ling Yang,https://icml.cc/virtual/2026/poster/62707,Poster Session 7,"Focuses on multimodal meta-verifier, meta-verifier explicit, explicit structured, structured recalibration, and recalibration visual."
NanoFLUX: Distillation-Driven Compression of Large Text-to-Image Generation Models for Mobile Devices,Ruchika Chavhan; Malcolm Chadwick; Alberto Gil Couto Pimentel Ramos; Luca Morreale; Mehdi Noroozi; Abhinav Mehrotra,https://icml.cc/virtual/2026/poster/60757,Poster Session 1,"Focuses on text-to-image generation, mobile devices, nanoflux distillation-driven, distillation-driven compression, and compression large."
Olivia: Harmonizing Time Series Foundation Models with Power Spectral Density,Jingru Fei; Kun Yi; Alex Wang; Qingsong Wen; Xiangxiang Zhu; Wei Fan,https://icml.cc/virtual/2026/poster/65289,Poster Session 3,"Focuses on time series, series foundation, power spectral, spectral density, and olivia harmonizing."
PluRel: Synthetic Data unlocks Scaling Laws for Relational Foundation Models,Vignesh Kothapalli; Rishabh Ranjan; Valter Hudovernik; Vijay Prakash Dwivedi; Johannes Hoffart; Carlos Guestrin; Jure Leskovec,https://icml.cc/virtual/2026/poster/61320,Poster Session 1,"Focuses on relational foundation, relational databases, key connectivity, scaling number, and number synthetic."
Position: Early-Stage Quality Assurance in Annotation Pipelines Is More Cost-Effective Than Late-Stage Validation,Sunil Kothari; Sumukha Sharma Thoppanahalli Chandramouli; Naman Khandelwal; Praveen Kumar Gulipalli; Parth Kulshreshtha; Ashi Jain; Kriti Banka; Tanuja Chintada; Venkata Triveni; Manish Mehta; Tao Liu,https://icml.cc/virtual/2026/poster/67224,Poster Session 7,"Focuses on quality assurance, annotation pipelines, early-stage quality, assurance annotation, and late-stage validation."
Position: Modular Memory is the Key to Continual Learning Agents,Vaggelis Dorovatas; Malte Schwerin; Andrew Bagdanov; Lucas Caccia; Antonio Carta; Laurent Charlin; CITEC Barbara Hammer; Tyler Hayes; Timm Hess; Christopher Kanan; Dhireesha Kudithipudi; Xialei Liu; Vincenzo Lomonaco; Jorge Mendez-Mendez; Darshan Patil; Ameya Pandurang Prabhu; Elisa Ricci; Tinne Tuytelaars; Gido M van de Ven; Liyuan Wang; Joost van de Weijer; Jonghyun Choi; Martin Mundt; Rahaf Aljundi,https://icml.cc/virtual/2026/poster/67101,Poster Session 8,"Focuses on modular memory, catastrophic forgetting, position modular, memory key, and key continual."
"Position: VLM Causal Reasoning Benchmarks Should Probe Temporal Understanding, Not Presume It",Chinh Hoang; Mohammad Hasan,https://icml.cc/virtual/2026/poster/67168,Poster Session 1,"Focuses on vlm causal, causal reasoning, temporal understanding, position vlm, and reasoning should."
ReasonEdit: Editing Vision--Language Models using Human Reasoning,Jiaxing Qiu; Kaihua Hou; Roxana Daneshjou; Ahmed Alaa; Thomas Hartvigsen,https://icml.cc/virtual/2026/poster/61848,,"Focuses on human reasoning, reasonedit editing, reasoning during, during editing, and editing vision--language."
Referring Multiple Regions with Large Multimodal Models via Contextual Latent Steering,Yun Xing; Hanyuan Liu; Jiahao Nie; Shijian Lu,https://icml.cc/virtual/2026/poster/60822,Poster Session 1,"Focuses on multiple regions, large multimodal, contextual latent, latent steering, and global contexts."
Relational In-Context Learning via Synthetic Pre-training with Structural Prior,Yanbo Wang; Jiaxuan You; Chuan Shi; Muhan Zhang,https://icml.cc/virtual/2026/poster/62011,Poster Session 1,"Focuses on relational in-context, in-context synthetic, synthetic pre-training, pre-training structural, and structural relational."
SALAAD: Sparse And Low-Rank Adaptation via ADMM for Large Language Model Inference,Hao Ma; Melis Ilayda Bal; Liang Zhang; Bingcong Li; Niao He; Melanie Zeilinger; Michael Muehlebach,https://icml.cc/virtual/2026/poster/63800,Poster Session 2,"Focuses on sparse low-rank, low-rank structures, during training, salaad sparse, and low-rank adaptation."
"Seeing Without Understanding: Disentangling Perception, Reasoning, and Simulation in VLM Gameplay",Dingyang Jin; Jiawei He; Calvin Lo; Steven Hu; RYAN RAD,https://icml.cc/virtual/2026/poster/61694,Poster Session 3,"Focuses on visual encoding, seeing understanding, understanding disentangling, disentangling perception, and perception reasoning."
Sharpness-Aware Pretraining Mitigates Catastrophic Forgetting,Ishaan Watts; Catherine Li; Sachin Goyal; Jacob Mitchell Springer; Aditi Raghunathan,https://icml.cc/virtual/2026/poster/65575,Poster Session 2,"Focuses on optimizer choices, pre-training loss, sharpness-aware pretraining, pretraining mitigates, and mitigates catastrophic."
SPARKLING: Balancing Signal Preservation and Symmetry Breaking for Width-Progressive Learning,Qifan Yu; Xinyu Ma; Zhijian Zhuo; Minrui Wang; Deyi Liu; Shiyi Zhan; Yiyuan Ma; liang xiang; Xingyan Bin; Di He,https://icml.cc/virtual/2026/poster/63922,Poster Session 7,"Focuses on width expansion, sparkling balancing, signal preservation, symmetry breaking, and activation statistics."
SVL: Empowering Spiking Neural Networks for Efficient 3D Open-World Understanding,Xuerui Qiu; Shaowei Gu; Peixi Wu; JiaKui Hu; Yaozhi Wen; Yuqi Pan; Xinhao Luo; Bo XU; Guoqi Li,https://icml.cc/virtual/2026/poster/65732,Poster Session 1,"Focuses on open-world understanding, spiking neural, zero--shot classification, svl empowering, and empowering spiking."
Thoughtbubbles: an Unsupervised Method for Parallel Thinking in Latent Space,Houjun Liu; Shikhar Murty; Christopher Manning; Róbert Csordás,https://icml.cc/virtual/2026/poster/64621,Poster Session 2,"Focuses on latent space, during pretraining, adaptive computation, thoughtbubbles unsupervised, and unsupervised parallel."
Toward Effective Multimodal Graph Foundation Model: A Divide-and-Conquer Based Approach,Sicheng Liu; Xunkai Li; Daohan Su; Ru Zhang; Hongchao Qin; Rong-Hua Li; Guoren Wang,https://icml.cc/virtual/2026/poster/64358,Poster Session 1,"Focuses on modality interaction, graph foundation, multimodal graph, modality alignment, and interaction alignment."
Training Prompt Matters: State-Adaptive Optimization for Robust Fine-Tuning,Wenhang Shi; Yiren Chen; Shuqing Bian; Zhe Zhao; Pengfei Hu; Jinhao Dong; WEI LU; Xiaoyong Du,https://icml.cc/virtual/2026/poster/66140,Poster Session 5,"Focuses on robust fine-tuning, training prompts, forgetting generalization, superior prompts, and prompt matters."
TVI-CoT: Text-Visual Interleaved Chain-of-Thought Reasoning for Multimodal Understanding,Lianyu Hu; Xiaoyu Ma; Zeqin Liao; Yang Liu,https://icml.cc/virtual/2026/poster/64393,Poster Session 7,"Focuses on text-visual interleaved, interleaved chain-of-thought, reasoning visual, visual grounding, and tvi-cot text-visual."
UI2Code N: UI-to-Code Generation as Interactive Visual Optimization,ZHEN YANG; Wenyi Hong; Mingde Xu; Xinyue Fan; Weihan Wang; Jiale Cheng; Xiaotao Gu; Jie Tang,https://icml.cc/virtual/2026/poster/66252,Poster Session 1,"Focuses on visual optimization, interactive visual, relative visual, ui2code ui-to-code, and ui-to-code generation."
Uncovering the Latent Potential of Deep Intermediate Representations,Arnesh Batra; Arush Gumber; Aniket Khandelwal; Jashn Khemani; Anubha Gupta,https://icml.cc/virtual/2026/poster/66114,Poster Session 2,"Focuses on uncovering latent, latent potential, potential intermediate, intermediate representations, and representations foundational."
Understanding Reasoning Collapse in LLM Agent Reinforcement Learning,Zihan (Zenus) Wang; Chi Gui; Xing Jin; Qineng Wang; Licheng Liu; Kangrui Wang; Shiqi Chen; Linjie Li; Zhengyuan Yang; Pingyue Zhang; Yiping Lu; Jiajun Wu; Li Fei-Fei; Lijuan Wang; Yejin Choi; Manling Li,https://icml.cc/virtual/2026/poster/66821,Poster Session 3,"Focuses on reasoning collapse, agent reinforcement, input dependence, understanding reasoning, and collapse llm."
Universal Redundancies in Time Series Foundation Models,Anthony Bao; Venkata Hasith Vattikuti; Jeffrey Lai; William Gilpin,https://icml.cc/virtual/2026/poster/65406,Poster Session 3,"Focuses on time series, series foundation, universal redundancies, redundancies time, and foundation time."
Unveiling the Visual Counting Bottleneck in Vision-Language Models,Xingzhou Pang; Yifan Hou; Junling Wang; Mrinmaya Sachan,https://icml.cc/virtual/2026/poster/62863,Poster Session 7,"Focuses on visual counting, symbolic decoding, unveiling visual, counting bottleneck, and bottleneck vision-language."
VenusBench-Mobile: A Challenging and User-Centric Benchmark for Mobile GUI Agents with Capability Diagnostics,Yichen Gong; Zhuohan Cai; Sunhao Dai; Yuqi Zhou; Zhangxuan Gu; Changhua Meng; Shuheng Shen,https://icml.cc/virtual/2026/poster/62831,Poster Session 2,"Focuses on mobile gui, gui agents, venusbench-mobile challenging, agents remain, and mobile usage."
When Is Rank-1 Enough? Geometry-Guided Initialization for Parameter-Efficient Fine-Tuning,Haoran Zhao; Caren Han; Eduard Hovy,https://icml.cc/virtual/2026/poster/63669,Poster Session 3,"Focuses on parameter-efficient fine-tuning, rank-1 geometry-guided, geometry-guided initialization, initialization parameter-efficient, and fine-tuning parameter-efficient."
Zero-Shot Rankability: Revealing Latent Ordinal Structure in Multimodal Large Language Models via Language,Nam Hyeon-Woo; Yebin Moon; Sohwi Lim; Kwon Byung-Ki; Tae-Hyun Oh,https://icml.cc/virtual/2026/poster/64000,Poster Session 6,"Focuses on rank axis, latent ordinal, text-driven rank, conditional embeddings, and zero-shot rankability."
