title,authors,url,session,abstract_takeaway
Equivariant Latent Alignment via Flow Matching under Group Symmetries,Sunghyun Kim; Jaehoon Hahm; Jeongwoo Shin; Joonseok Lee,https://icml.cc/virtual/2026/poster/62419,Poster Session 4,"Focuses on novel view, view synthesis, latent misalignment, equivariant latent, and latent alignment."
Exploring and Exploiting Stability in Latent Flow Matching,Rania Briq; Michael Kamp; Ohad Fried; Sarel Cohen; Stefan Kesselheim,https://icml.cc/virtual/2026/poster/66512,Poster Session 1,"Focuses on flow matching, exploring exploiting, exploiting stability, stability latent, and latent flow."
FaPS: A General and Fast Training Method for Diffusion Models,Xianglu Wang; Bangxian Han; Hu Ding,https://icml.cc/virtual/2026/poster/66018,Poster Session 4,"Focuses on faps general, general fast, fast training, training diffusion, and spectral bias."
FasterVAR: Plug-and-Play Acceleration for Visual Autoregressive Models,Senmao Li; Kai Wang; Salman Khan; Fahad Khan; jian Yang; Yaxing Wang,https://icml.cc/virtual/2026/poster/65589,,"Focuses on visual autoregressive, fastervar plug-and-play, plug-and-play acceleration, image generation, and large-scale steps."
Feature-aware (Hyper)graph Generation via Next-Scale Prediction,Dorian Gailhard; Enzo Tartaglione; Lirida Naviner; Jhony H. Giraldo,https://icml.cc/virtual/2026/poster/66707,Poster Session 8,"Focuses on feature-aware hyper, hyper graph, graph generation, generation next-scale, and next-scale prediction."
Fine-Tuning Masked Diffusion for Provable Self-Correction,Jaeyeon Kim; Seunggeun Kim; Taekyun Lee; David Pan; Hyeji Kim; Sham Kakade; Sitan Chen,https://icml.cc/virtual/2026/poster/66597,Poster Session 5,"Focuses on masked diffusion, low-quality tokens, quality scores, fine-tuning masked, and diffusion provable."
Flash-VAED: Plug-and-Play VAE Decoders for Efficient Video Generation,Lunjie Zhu; Yushi Huang; Xingtong Ge; Yufei Xue; Zhening Liu; Yumeng Zhang; Zehong Lin; Jun Zhang,https://icml.cc/virtual/2026/poster/64277,Poster Session 1,"Focuses on vae decoders, flash-vaed plug-and-play, plug-and-play vae, decoders video, and video generation."
Flexibility-Aware Geometric Latent Diffusion for Full-Atom Peptide Design,Dongjiang Niu; Xiaofeng Wang; Zhiqiang Wei; Zhen Li,https://icml.cc/virtual/2026/poster/62058,Poster Session 5,"Focuses on full-atom peptide, sequence structure, flexibility-aware geometric, geometric latent, and latent diffusion."
Forget-It-All: Multi-Concept Machine Unlearning via Concept-Aware Neuron Masking,Kaiyuan Deng; Bo Hui; Gen Li; Jie Ji; Minghai Qin; Geng Yuan; Xiaolong Ma,https://icml.cc/virtual/2026/poster/65222,Poster Session 8,"Focuses on machine unlearning, multi-concept unlearning, target concept, forget-it-all multi-concept, and multi-concept machine."
FunPhase: A Periodic Functional Autoencoder for Motion Generation via Phase Manifolds,Marco Pegoraro; Evan Atherton; Bruno Roy; Aliasghar Khani; Arianna Rampini,https://icml.cc/virtual/2026/poster/64035,Poster Session 7,"Focuses on motion generation, phase manifolds, motion prediction, periodic autoencoder, and funphase periodic."
GenExam: A Multidisciplinary Text-to-Image Exam,Zhaokai Wang; Penghao Yin; Xiangyu Zhao; Changyao Tian; Yu Qiao; Wenhai Wang; Jifeng Dai; Gen Luo,https://icml.cc/virtual/2026/poster/66716,Poster Session 2,"Focuses on understanding reasoning, genexam multidisciplinary, multidisciplinary text-to-image, reasoning generation, and text-to-image exam."
Geometry-Aware Tabular Diffusion,David Zagardo,https://icml.cc/virtual/2026/poster/64706,Poster Session 6,"Focuses on geometry-aware tabular, tabular diffusion, tabular synthesis, error reduction, and diffusion tabular."
Geometry-Correct Diffusion Posterior Sampling with Denoiser-Pullback Curvature Guidance and Manifold-Aligned Damping,Seunghyeok Shin; Minwoo Kim; Dabin Kim; Hongki Lim,https://icml.cc/virtual/2026/poster/60728,Poster Session 6,"Focuses on diffusion posterior, posterior sampling, psnr ssim, compared baselines, and geometry-correct diffusion."
GEPC: Group-Equivariant Posterior Consistency for Out-of-Distribution Detection in Diffusion Models,Rouzoumka Yadang Alexis; Jean Pinsolle; Eugénie TERREAUX; christele morisseau; Jean-Philippe Ovarlez; Chengfang Ren,https://icml.cc/virtual/2026/poster/63452,Poster Session 4,"Focuses on group-equivariant posterior, posterior consistency, score magnitude, interpretable equivariance-breaking, and equivariance-breaking maps."
GLAD: Bidirectional Structure-Attribute Alignment via Latent Graph Diffusion Models,Jiankai Zuo; Yu Zhang; Yang Zhang; Zihao Yao; YAYING ZHANG,https://icml.cc/virtual/2026/poster/61411,Poster Session 2,"Focuses on latent space, graph structure, bidirectional alignment, glad bidirectional, and bidirectional structure-attribute."
Hölder++: Improving Quality-Coherence Trade-off in Multimodal VAEs,Huyen Vo; María Martínez-García; Isabel Valera,https://icml.cc/virtual/2026/poster/64637,Poster Session 6,"Focuses on quality-coherence trade-off, multimodal vaes, lder pooling, generative quality-coherence, and shared private."
IDLM: Inverse-distilled Diffusion Language Models,David Li; Nikita Gushchin; Dmitry Abulkhanov; Eric Moulines; Ivan Oseledets; Maxim Panov; Aleksandr Korotin,https://icml.cc/virtual/2026/poster/62959,Poster Session 5,"Focuses on diffusion language, inverse-distilled diffusion, inverse distillation, idlm inverse-distilled, and language diffusion."
ImmersePro: End-to-End Stereo Video Synthesis Via Implicit Disparity Learning,Jian Shi; Zhenyu Li; Peter Wonka,https://icml.cc/virtual/2026/poster/63467,Poster Session 6,"Focuses on stereo videos, implicit disparity, stereo pairs, immersepro end-to-end, and end-to-end stereo."
Improving Classifier-Free Guidance of Flow Matching via Manifold Projection,Jian-Feng Cai; Haixia Liu; Zhengyi Su; Chao Wang,https://icml.cc/virtual/2026/poster/64946,Poster Session 2,"Focuses on classifier-free guidance, flow matching, manifold projection, guidance scale, and guidance flow."
Improving Sampling for Masked Diffusion Models via Information Gain,Kaisen Yang; Jayden Teoh; Kaicheng Yang; Yitong Zhang; Alex Lamb,https://icml.cc/virtual/2026/poster/66694,Poster Session 4,"Focuses on masked diffusion, information gain, cumulative uncertainty, info-gain sampler, and creative writing."
In-Context Generation with Regional Constraints for Instructional Video Editing,Zhongwei Zhang; Fuchen Long; Wei Li; Zhaofan Qiu; Wu Liu; Ting Yao; Tao Mei,https://icml.cc/virtual/2026/poster/63380,Poster Session 2,"Focuses on video editing, instructional video, in-context generation, regional constraints, and editing regions."
Inference-Time Forward-Process Alignment in Diffusion Models,Shigui Li; Delu Zeng,https://icml.cc/virtual/2026/poster/63305,Poster Session 4,"Focuses on historical predictions, inference-time forward-process, forward-process alignment, alignment diffusion, and diffusion prevailing."
Infinite Mask Diffusion for Few-Step Distillation,Jaehoon Yoo; Wonjung Kim; Chanhyuk Lee; Seunghoon Hong,https://icml.cc/virtual/2026/poster/62932,Poster Session 5,"Focuses on few-step distillation, masked diffusion, due factorization, factorization error, and infinite mask."
Infinite-dimensional generative diffusions via Doob's h-transform,Thorben Pieper-Sethmacher; Daniel Paulin,https://icml.cc/virtual/2026/poster/64877,Poster Session 4,"Focuses on doob h-transform, infinite-dimensional generative, generative diffusions, diffusions doob, and h-transform rigorous."
Information-Geometric Adaptive Sampling for Graph Diffusion,Yuhui Lu; Wenjing Liu; Kun Zhan,https://icml.cc/virtual/2026/poster/63421,Poster Session 5,"Focuses on information-geometric adaptive, adaptive sampling, sampling graph, graph diffusion, and diffusion standard."
Information-Theoretic Disentangled Latent Modeling with Conditional Diffusion for Incomplete Multi-View Clustering,Wenlan Chen; Lu Gao; Daoyuan Wang; Cheng Liang; Fei Guo,https://icml.cc/virtual/2026/poster/63485,Poster Session 6,"Focuses on incomplete multi-view, multi-view clustering, view-specific factors, disentangled latent, and latent modeling."
Interpreting and Steering State-Space Models via Activation Subspace Bottlenecks,Vamshi Sunku Mohan; Kaustubh Gupta; Aneesha Das; Chandan Singh,https://icml.cc/virtual/2026/poster/64537,Poster Session 7,"Focuses on activation subspace, subspace bottlenecks, identified bottlenecks, interpreting steering, and steering state-space."
Inverse Entropic Optimal Transport Solves Semi-supervised Learning via Data Likelihood Maximization,Mikhail Persiianov; Arip Asadulaev; Nikita Andreev; Nikita Starodubcev; Dmitry Baranchuk; Anastasis Kratsios; Evgeny Burnaev; Aleksandr Korotin,https://icml.cc/virtual/2026/poster/66746,Poster Session 6,"Focuses on conditional distributions, inverse entropic, entropic optimal, optimal transport, and likelihood maximization."
Is Your Diffusion Sampler Actually Correct? A Sampler-Centric Evaluation of Discrete Diffusion Language Models,Luhan Tang; Longxuan Yu; Shaorong Zhang; Greg Ver Steeg,https://icml.cc/virtual/2026/poster/61598,Poster Session 5,"Focuses on discrete diffusion, diffusion language, sampler-induced error, your diffusion, and diffusion sampler."
"Latent Diffusion Controller: Framework, Algorithms and Parameterization",Tong Yang; Moonkyung Ryu; Chih-wei Hsu; Guy Tennenholtz; Yuejie Chi; Craig Boutilier; Bo Dai,https://icml.cc/virtual/2026/poster/64970,Poster Session 1,"Focuses on diffusion controller, latent diffusion, controller algorithms, algorithms parameterization, and parameterization controllable."
Latent-Guided Cooperative Energy-Based Models,Cong Geng; Xue Han; Ye Yuan; Qiang Hu; Huang; Ruiqiao Bai; JUNLAN FENG,https://icml.cc/virtual/2026/poster/62638,Poster Session 1,"Focuses on latent-guided cooperative, cooperative energy-based, energy-based ebms, ebms provide, and provide flexible."
Learning Coupled Continuous-Time Latent Dynamics from Irregular Events,Jiankai Zuo; Yang Zhang; Yu Zhang; Jiarui Liang; YAYING ZHANG,https://icml.cc/virtual/2026/poster/65023,Poster Session 2,"Focuses on continuous-time latent, latent dynamics, coupled continuous-time, dynamics irregular, and irregular events."
Localizing Memorized Regions in Diffusion Models via Coordinate-Wise Curvature Differences,Gwangho Kim; Sungyoon Lee,https://icml.cc/virtual/2026/poster/60745,Poster Session 4,"Focuses on localizing memorized, memorized regions, regions diffusion, diffusion coordinate-wise, and coordinate-wise curvature."
Locally Coherent Parallel Decoding in Diffusion Language Models,Michael Hersche; Nicolas Menet; Ronan Tanios; Abbas Rahimi,https://icml.cc/virtual/2026/poster/62309,Poster Session 5,"Focuses on diffusion language, locally coherent, coherent parallel, parallel decoding, and decoding diffusion."
LUVE : Latent-Cascaded Ultra-High-Resolution Video Generation with Dual Frequency Experts,Chen Zhao; Jiawei Chen; Hongyu Li; Zhuoliang Kang; Shilin Lu; Xiaoming Wei; Kai Zhang; Jian Yang; Ying Tai,https://icml.cc/virtual/2026/poster/65212,Poster Session 1,"Focuses on video generation, dual frequency, uhr video, luve latent-cascaded, and latent-cascaded ultra-high-resolution."
MAD: Manifold Attracted Diffusion,Dennis Elbrächter; Giovanni S. Alberti; Matteo Santacesaria,https://icml.cc/virtual/2026/poster/65569,Poster Session 5,"Focuses on mad manifold, manifold attracted, attracted diffusion, diffusion score-based, and score-based diffusion."
Mean Flow Distillation: Robust and Stable Distillation for Flow Matching Models,An Zhao; Shengyuan Zhang; Zhongjian Sun; Yixiang Zhou; Zejian Li; Ling Yang; Tianrun Chen; Lingyun Sun,https://icml.cc/virtual/2026/poster/62045,Poster Session 2,"Focuses on flow matching, mean flow, flow distillation, distillation robust, and robust stable."
Measurement-Consistent Langevin Corrector for Stabilizing Latent Diffusion Inverse Problem Solvers,Hyoseok Lee; Sohwi Lim; Eunju Cha; Tae-Hyun Oh,https://icml.cc/virtual/2026/poster/64182,Poster Session 5,"Focuses on measurement-consistent langevin, langevin corrector, latent diffusion, inverse solvers, and latent space."
Minibatch Optimal Transport and Perplexity Bound Estimation in Discrete Flow Matching,Etrit Haxholli; Yeti Z. Gurbuz; Oğul Can; Eli Waxman,https://icml.cc/virtual/2026/poster/65787,Poster Session 1,"Focuses on flow matching, minibatch optimal, optimal transport, discrete flow, and generative perplexity."
Mitigating Noise-Induced Layout Priors for Object Counting in Diffusion Models,Xiaoling Gu; Xuelong Li; Shengqi Wu; Yongkang Wong; wu; Huan Li; Zhou Yu; Mohan Kankanhalli,https://icml.cc/virtual/2026/poster/64469,Poster Session 7,"Focuses on layout formation, noise-induced layout, object counting, counting diffusion, and early-stage cross-attention."
Mitigating the Contractivity Trap in Diffusion ODEs via Stein Stabilization,Shigui Li; Delu Zeng,https://icml.cc/virtual/2026/poster/60561,Poster Session 5,"Focuses on contractivity trap, large-step inference, mitigating contractivity, trap diffusion, and diffusion odes."
Motion-Aware Caching for Efficient Autoregressive Video Generation,Jing Xu; Yuexiao Ma; Songwei Liu; Xuzhe Zheng; Shiwei Liu; Chenqian Yan; Xiawu Zheng; Rongrong Ji; Fei Chao; WANG,https://icml.cc/virtual/2026/poster/64709,Poster Session 3,"Focuses on autoregressive video, video generation, cache reuse, denoising steps, and motion-aware caching."
Multi-marginal temporal Schrödinger Bridge Matching from unpaired data,Thomas Gravier; Thomas Boyer; Auguste Genovesio,https://icml.cc/virtual/2026/poster/64603,Poster Session 8,"Focuses on schr dinger, dinger bridge, bridge matching, multi-marginal temporal, and temporal schr."
Multi-Objective Protein Design via Memory-Aware Test-Time Scaling in Diffusion Models,Ming Yang; Xin Zheng; Yi Li; YIZHEN ZHENG; Huan Yee Koh; Yanqing Guo; Xiaofeng Cao; Shirui Pan,https://icml.cc/virtual/2026/poster/65578,Poster Session 1,"Focuses on multi-objective protein, test-time scaling, protein memory-aware, scaling diffusion, and memory-aware test-time."
Multimodal Latent Language Modeling with Next-Token Diffusion,Yutao Sun; Hangbo Bao; Wenhui Wang; Zhiliang Peng; Li Dong; Shaohan Huang; Yaoyao Chang; Jianyong Wang; Furu Wei,https://icml.cc/virtual/2026/poster/64225,Poster Session 7,"Focuses on latent language, language modeling, next-token diffusion, multimodal latent, and modeling next-token."
Neural Dispersion on Graphs,Ryien Hosseini; Pouya Gholami; Filippo Simini; Venkatram Vishwanath; Rebecca Willett; Henry (Hank) Hoffmann,https://icml.cc/virtual/2026/poster/62727,Poster Session 6,"Focuses on diverse graphs, neural dispersion, dispersion graphs, graphs study, and study generating."
OmniShow: Orchestrating Multimodal Conditions for Human-Object Interaction Video Generation,Donghao Zhou; Guisheng Liu; Hao Yang; Jiatong Li; Jingyu Lin; Xiaohu Huang; Yichen Liu; Xin Gao; Cunjian Chen; Shilei Wen; Chi Wing Fu; Pheng Ann Heng,https://icml.cc/virtual/2026/poster/61031,Poster Session 1,"Focuses on human-object interaction, interaction video, video generation, omnishow orchestrating, and orchestrating multimodal."
On the Anisotropy of Score-Based Generative Models,Andreas Floros; Seyed-Mohsen Moosavi-Dezfooli; Pier Luigi Dragotti,https://icml.cc/virtual/2026/poster/61509,,"Focuses on score-based generative, anisotropy score-based, generative investigate, investigate role, and role network."
On the Collapse of Generative Paths: A Criterion and Correction for Diffusion Steering,Ziseok Lee; Minyeong Hwang; Sanghyun Jo; Wooyeol Lee; Jihyung Ko; Young Bin Park; Jae-Mun Choi; Eunho Yang; Kyungsu Kim,https://icml.cc/virtual/2026/poster/62637,Poster Session 7,"Focuses on collapse generative, generative paths, paths criterion, criterion correction, and correction diffusion."
