title,authors,url,session,abstract_takeaway
FiX: Introducing Fine-grained Forget Gate into Softmax Attention,Runzhong Li; Renjie Liu; Qing Li; Bo Tang,https://icml.cc/virtual/2026/poster/63473,Poster Session 1,"Focuses on softmax attention, linear attention, forget gates, fix introducing, and introducing fine-grained."
HilbertA: Hilbert-Curve–Aligned Sparse Attention for 2D Structured Data,Shaoyi Zheng; Wenbo Lu; Yuxuan Xia; Shenji Wan,https://icml.cc/virtual/2026/poster/60592,Poster Session 3,"Focuses on sparse attention, hilbert curves, hilberta hilbert-curve, hilbert-curve aligned, and aligned sparse."
Improving Visual Token Reduction via Rectifying Distortions for Efficient Multimodal LLM Inference,Hyeonwoo Cho; Donghyeon Baek; Yewon Kim; Bumsub Ham,https://icml.cc/virtual/2026/poster/64093,Poster Session 8,"Focuses on visual token, token reduction, positional attentional, reduction rectifying, and rectifying distortions."
InfoFlow KV: Information-Flow-Aware KV Recomputation for Long Context,Xin Teng; Canyu Zhang; Shaoyi Zheng; Danyang Zhuo; Tianyi Zhou; Shenji Wan,https://icml.cc/virtual/2026/poster/61648,Poster Session 8,"Focuses on infoflow information-flow-aware, information-flow-aware recomputation, recomputation long, long context, and context retrieval-augmented."
Krause Synchronization Transformers,Jingkun Liu; Yisong Yue; Max Welling; Yue Song,https://icml.cc/virtual/2026/poster/61288,Poster Session 6,"Focuses on krause attention, krause synchronization, synchronization transformers, transformers self-attention, and self-attention transformers."
Learning When to Attend: Conditional Memory Access for Long-Context LLMs,Sakshi Choudhary; Aditya Chattopadhyay; Luca Zancato; Elvis Nunez; Matthew Trager; Wei Xia; Stefano Soatto,https://icml.cc/virtual/2026/poster/63689,Poster Session 8,"Focuses on global attention, conditional memory, memory access, attend conditional, and access long-context."
Left–Right Symmetry Breaking in CLIP-style Vision-Language Models Trained on Synthetic Spatial-Relation Data,Takaki Yamamoto; Chihiro Noguchi; Toshihiro Tanizawa,https://icml.cc/virtual/2026/poster/65834,Poster Session 6,"Focuses on left right, right symmetry, transformer-based vision, vision text, and text encoders."
LUCID: Attention with Preconditioned Representations,Sai Surya Duvvuri; Nirmal Patel; Nilesh Gupta; Inderjit Dhillon,https://icml.cc/virtual/2026/poster/66721,Poster Session 6,"Focuses on lucid attention, standard attention, retrieval tasks, attention preconditioned, and preconditioned representations."
MDN: Parallelizing Stepwise Momentum for Delta Linear Attention,Yulong Huang; Xiang Liu; Hongxiang Huang; Xiaopeng LIN; Zunchang LIU; Xiaowen Chu; Zeke Xie; Bojun Cheng,https://icml.cc/virtual/2026/poster/63901,Poster Session 1,"Focuses on stepwise momentum, linear attention, mamba2 gdn, mdn parallelizing, and parallelizing stepwise."
Modelling Attention with Aitchison Geometry: Token Distinguishability and Temperature Scaling,Sam Hilton-Jones; Timothy Norman; Zhanxing Zhu,https://icml.cc/virtual/2026/poster/66654,Poster Session 6,"Focuses on token distinguishability, aitchison distance, temperature scaling, attention probabilities, and modelling attention."
Neural Attention Search Linear: Towards Adaptive Token-Level Hybrid Attention Models,Difan Deng; Andreas B. Winje; Lukas Fehring; Marius Lindauer,https://icml.cc/virtual/2026/poster/62207,Poster Session 1,"Focuses on linear attention, softmax attention, neural attention, attention search, and search linear."
PACEAttention: Principled and Adaptive Feature Compression-Expansion Grounded in the Geometry of MCR 2,Xiaojie Yu; Haibo Zhang; Jeremiah D. Deng; Lizhi Peng,https://icml.cc/virtual/2026/poster/64389,Poster Session 6,"Focuses on paceattention principled, principled adaptive, adaptive feature, feature compression-expansion, and compression-expansion grounded."
Perceptrons and Localization of Attention’s Mean-Field Landscape,Antonio Álvarez López; Borjan Geshkovski; Domènec Ruiz-Balet,https://icml.cc/virtual/2026/poster/61319,Poster Session 8,"Focuses on unit sphere, perceptrons localization, localization attention, attention mean-field, and mean-field landscape."
Q-Delta: Beyond Key–Value Associative State Evolution,Sumin Park; Seojin Kim; Noseong Park,https://icml.cc/virtual/2026/poster/64387,Poster Session 1,"Focuses on state evolution, key value, value associative, evolution enabling, and q-delta beyond."
Quaternion Self-Attention with Shared Scores,Shogo Yamauchi; Tohru Nitta; Hideaki Tamori,https://icml.cc/virtual/2026/poster/63383,Poster Session 6,"Focuses on quaternion self-attention, shared scores, softmax operations, self-attention shared, and scores quaternion."
Robust Filter Attention: Self-Attention as a Parallel State Estimator,Peter Racioppo,https://icml.cc/virtual/2026/poster/65108,Poster Session 6,"Focuses on robust filter, filter attention, self-attention parallel, attention self-attention, and parallel state."
Seeing is Understanding: Unlocking Causal Attention into Modality-Mutual Attention for Multimodal LLMs,Wei-Yao Wang; Zhao Wang; Helen Suzuki; Yoshiyuki Kobayashi,https://icml.cc/virtual/2026/poster/65995,Poster Session 8,"Focuses on causal attention, attention modality-mutual, modality-mutual attention, vision-language misalignment, and seeing understanding."
Selective Coupling of Decoupled Informative Regions: Masked Attention Alignment for Data-Free Quantization of Vision Transformers,Biao Qian; Yang Wang; Yong Wu; Jungong Han,https://icml.cc/virtual/2026/poster/64803,,"Focuses on informative regions, synthetic samples, masked attention, attention alignment, and data-free quantization."
SEMA: a Scalable and Efficient Mamba like Attention via Token Localization and Averaging,Nhat Thanh Tran; Fanghui Xue; shuai zhang; Jiancheng Lyu; Yunling Zheng; YINGYONG QI; Jack Xin,https://icml.cc/virtual/2026/poster/65067,Poster Session 4,"Focuses on linear attention, sema scalable, scalable mamba, mamba like, and like attention."
Slash the Sink: Sharpening Structural Attention Inside LLMs,Yiming Liu; Bin Lu; Xinbing Wang; Chenghu Zhou; Meng Jin,https://icml.cc/virtual/2026/poster/63782,Poster Session 5,"Focuses on structural understanding, graph topology, slash sink, sink sharpening, and sharpening structural."
Softplus Attention with Re-weighting Boosts Length Extrapolation in Large Language Models,Bo Gao; Michael Spratling; Letizia Gionfrida,https://icml.cc/virtual/2026/poster/62833,,"Focuses on length extrapolation, softmax attention, softplus attention, attention re-weighting, and re-weighting boosts."
SpikeNet: Sparse Spike-Driven Mask Vector Transformer for Energy-Efficient and Stable Spiking Point Cloud Processing,Zhouzhiming Zhou; Yong He; Qiaoyun Wu; Chaoxu Mu; Ajmal Mian,https://icml.cc/virtual/2026/poster/66082,,"Focuses on point cloud, spiking neural, neural network, classification segmentation, and spikenet sparse."
SSA: Sparse Sparse Attention by Aligning Full and Sparse Attention Outputs in Feature Space,Zhenyi Shen; Junru Lu; Lin Gui; Jiazheng Li; Yulan He; di yin; Xing Sun,https://icml.cc/virtual/2026/poster/61805,Poster Session 6,"Focuses on sparse attention, ssa sparse, attention aligning, aligning full, and full sparse."
Stem: Rethinking Causal Information Flow in Sparse Attention,Lin Niu; Xin Luo; LinchuanXie; Yifu Sun; Guanghua Yu; Jianchen Zhu; S Kevin Zhou,https://icml.cc/virtual/2026/poster/65957,Poster Session 1,"Focuses on information flow, stem rethinking, rethinking causal, causal information, and flow sparse."
Stochastic Sparse Attention for Memory-Bound Inference,Kyle Lee; Corentin Delacour; Kevin Callahan-Coray; Kyle Jiang; Can Yaras; Samet Oymak; Tathagata Srimani; Kerem Camsari,https://icml.cc/virtual/2026/poster/61465,Poster Session 1,"Focuses on stochastic sparse, sparse attention, attention memory-bound, memory-bound inference, and inference autoregressive."
Test-Time Training Is Secretly Linear Attention,Junchen Liu; Sven Elflein; Or Litany; Zan Gojcic; Ruilong Li,https://icml.cc/virtual/2026/poster/64516,Poster Session 6,"Focuses on linear attention, test-time training, learned linear, training secretly, and secretly linear."
The impact of LoRA on Oversmoothing Understanding Catastrophic Forgetting in Mean-Field Attention Dynamics,Hugo Koubbi; Louis Hernandez; Matthieu Boussard,https://icml.cc/virtual/2026/poster/64536,Poster Session 3,"Focuses on catastrophic forgetting, phase transition, impact lora, lora oversmoothing, and oversmoothing understanding."
Trading Complexity for Expressivity Through Structured Generalized Linear Token Mixing,Erwan Fagnou; Paul Caillon; Blaise Delattre; Alexandre Allauzen,https://icml.cc/virtual/2026/poster/61827,Poster Session 2,"Focuses on token mixing, trading complexity, complexity expressivity, expressivity structured, and structured generalized."
Universal Approximation with Softmax Attention,Jerry Yao-Chieh Hu; Hude Liu; Hong-Yu Chen; Weimin Wu; Han Liu,https://icml.cc/virtual/2026/poster/65097,Poster Session 6,"Focuses on universal approximation, followed softmax, softmax function, universal approximators, and multi-head attention."
xLSTM Distillation: Achieving Teacher-Student Parity Through Efficient Hybrid Architectures,Lukas Hauzenberger; Niklas Schmidinger; Thomas Schmied; Anamaria-Roberta Hartl; David Stap; Pieter-Jan Hoedt; Sebastian Böck; Günter Klambauer; Sepp Hochreiter,https://icml.cc/virtual/2026/poster/62010,Poster Session 2,"Focuses on downstream tasks, xlstm distillation, distillation teacher-student, teacher-student parity, and parity hybrid."
You Need Better Attention Priors,Elon Litman; Gabe Guo,https://icml.cc/virtual/2026/poster/64188,Poster Session 6,"Focuses on attention mechanism, optimal transport, standard attention, you need, and need attention."
