title,authors,url,session,abstract_takeaway
MVISTA-4D: View-Consistent 4D World Model with Test-Time Action Inference for Robotic Manipulation,Jiaxu Wang; JIANG Yicheng; Tianlun HE; Jingkai SUN; Qiang Zhang; Jiahang Cao; Zesen Gan; Mingyuan Sun; Qiming Shao; Xiangyu Yue,https://icml.cc/virtual/2026/poster/65571,Poster Session 3,"Focuses on test-time action, robotic manipulation, inverse dynamics, mvista-4d view-consistent, and view-consistent world."
MVP-LAM: Learning Action-Centric Latent Action via Cross-Viewpoint Reconstruction,Jung Min Lee; Dohyeok Lee; Seokhun Ju; Taehyun Cho; Jin Koo; Li Zhao; Sangwoo Hong; Jungwoo Lee,https://icml.cc/virtual/2026/poster/61359,Poster Session 3,"Focuses on latent actions, action-centric latent, cross-viewpoint reconstruction, reconstruction latent, and vla pretraining."
N2M: Bridging Navigation and Manipulation by Learning Pose Preference from Rollout,Kaixin Chai; Hyunjun Lee; Joseph Lim,https://icml.cc/virtual/2026/poster/60605,Poster Session 3,"Focuses on base positioning, n2m bridging, bridging navigation, navigation manipulation, and manipulation pose."
Neural Implicit Action Fields: From Discrete Waypoints to Continuous Functions for Vision-Language-Action Models,Haoyun Liu; Jianzhuang Zhao; Xinyuan Chang; Tianle Shi; Chuanzhang Meng; Jiayuan Tan; Feng Xiong; Tong Lin; Dongjie Huo; Mu Xu; SongLin Dong; Zhiheng Ma; Yihong Gong; Sheng Zhong,https://icml.cc/virtual/2026/poster/64538,Poster Session 5,"Focuses on discrete waypoints, neural implicit, implicit action, action fields, and waypoints continuous."
NeurVLA: Unleashing Failure-Handling Capability of Vision-Language-Action Models via Neural-Symbolic Reasoning,Xuqi Liu; Minghe Gao; Juncheng Li; Siliang Tang,https://icml.cc/virtual/2026/poster/63650,Poster Session 3,"Focuses on neural-symbolic reasoning, generalization diverse, failure correction, neurvla unleashing, and unleashing failure-handling."
NOMAD: Lifelong Trajectory Planning via Non-Parametric Bayesian Memory-Adaptive Diffusion Experts,Yixian Chen; Rufan Bai; Jiangbin Zheng; Yimin Wang; Tiantian CHEN; Wei Wang; Yuhuan Lu,https://icml.cc/virtual/2026/poster/62636,Poster Session 5,"Focuses on long-tail scenarios, trajectory planning, nomad lifelong, lifelong trajectory, and non-parametric bayesian."
OMP: One-step Meanflow Policy with Directional Alignment,Han Fang; Yize Huang; Yuheng Zhao; Paul Weng; Xiao Li; Yutong Ban,https://icml.cc/virtual/2026/poster/66693,Poster Session 8,"Focuses on one-step meanflow, meanflow policy, directional alignment, omp one-step, and policy directional."
On the Sample Efficiency of Inverse Dynamics Models for Semi-Supervised Imitation Learning,Sacha Morin; Moonsub Byeon; Alexia Jolicoeur-Martineau; Sebastien Lachapelle,https://icml.cc/virtual/2026/poster/66034,Poster Session 3,"Focuses on sample efficiency, inverse dynamics, semi-supervised imitation, behavior cloning, and idm labeling."
PACT: Self-Evolving Physical Safety Alignment for Diffusion Policies in Embodied Manipulation,Lingxuan Wu; Zijian Zhu; Lizhong Wang; Chengyang Ying; Huayu Chen; Xiao Yang; Fangming Liu; Jun Zhu,https://icml.cc/virtual/2026/poster/62679,Poster Session 3,"Focuses on diffusion policies, pact self-evolving, physical safety, safety alignment, and embodied manipulation."
"Plan in Sandbox, Navigate in Open Worlds: Learning Physics-Grounded Abstracted Experience for Embodied Navigation",Zhixuan Shen; Jiawei Du; Ziyu Guo; Han Luo; Lilan Peng; Joey Tianyi Zhou; Haonan Luo; Tianrui Li,https://icml.cc/virtual/2026/poster/63554,Poster Session 5,"Focuses on embodied navigation, plan sandbox, sandbox navigate, navigate worlds, and worlds physics-grounded."
Plug-and-Play Label Map Diffusion for Universal Goal-Oriented Navigation,Zhixuan Shen; Yijie Zeng; Shengxiang Luo; Tianrui Li; Haonan Luo,https://icml.cc/virtual/2026/poster/61342,Poster Session 5,"Focuses on plug-and-play label, label map, map diffusion, goal-oriented navigation, and semantic maps."
Position: Embodied AI Requires a Privacy-Utility Tradeoff,Xiaoliang Fan; jiarui chen; Zhuodong Liu; Ziqi Yang; Peixuan Xu; Ruimin Shen; Junhui Liu; Jianzhong Qi; Cheng Wang,https://icml.cc/virtual/2026/poster/67165,Poster Session 7,"Focuses on eai life, position embodied, embodied privacy-utility, privacy-utility tradeoff, and tradeoff embodied."
RA-VLA: Retrieval-Augmented VLA for Test-Time Adaptation,Sanghwan Jang; Minjin Jeon; Minsoo Kim; Seong Jin Choi; Dongha Kim; Hwanjo Yu,https://icml.cc/virtual/2026/poster/60980,,"Focuses on ra-vla retrieval-augmented, retrieval-augmented vla, vla test-time, test-time adaptation, and adaptation vision-language-action."
Reflex: Real-Time Vision-Language-Action Control through Streaming Inference,Yuanchun Guo; Bingyan Liu,https://icml.cc/virtual/2026/poster/63338,Poster Session 5,"Focuses on reflex real-time, streaming inference, inference flow, flow matching, and real-time vision-language-action."
RoboMME: Benchmarking and Understanding Memory for Robotic Generalist Policies,Yinpei Dai; Hongze Fu; Jayjun Lee; Yuejiang Liu; Haoran Zhang; Jianing Yang; Chelsea Finn; Nima Fazeli; Joyce Chai,https://icml.cc/virtual/2026/poster/65933,Poster Session 3,"Focuses on long-horizon history-dependent, manipulation tasks, memory representations, robomme benchmarking, and benchmarking understanding."
SCALE: Self-uncertainty Conditioned Adaptive Looking and Execution for Vision-Language-Action Models,Hyeonbeom Choi; Daechul Ahn; Youhan Lee; Taewook Kang; Seongwon Cho; Jonghyun Choi,https://icml.cc/virtual/2026/poster/66066,Poster Session 5,"Focuses on additional training, perception action, scale self-uncertainty, self-uncertainty conditioned, and conditioned adaptive."
Scaling by Diversified Experience for Vision-Language-Action Models,Leiyu Wang; Zhaofengnian Wang; Xueqi Li; Luoyi Fan; Cewu Lu; Nanyang Ye,https://icml.cc/virtual/2026/poster/62749,Poster Session 3,"Focuses on scaling diversified, diversified experience, experience vision-language-action, vision-language-action face, and face challenges."
SceneSmith: Agentic Generation of Simulation-Ready Indoor Scenes,Nicholas Pfaff; Thomas Cohn; Sergey Zakharov; Rick Cory; Russ Tedrake,https://icml.cc/virtual/2026/poster/63465,Poster Session 3,"Focuses on simulation-ready indoor, scenesmith agentic, agentic generation, generation simulation-ready, and indoor scenes."
See What Matters: Differentiable Grid Sample Pruning for Generalizable Vision-Language-Action Model,Yixu Feng; Zinan Zhao; Yanxiang Ma; Chenghao Xia; Chengbin Du; Yunke Wang; Chang Xu,https://icml.cc/virtual/2026/poster/65010,Poster Session 3,"Focuses on differentiable grid, visual tokens, see matters, matters differentiable, and grid sample."
Seeing Realism from Simulation: Efficient Video Transfer for Vision-Language-Action Data Augmentation,Chenyu Hui; Xiaodi Huang; Siyu Xu; Yunke Wang; Shan You; Fei Wang; Tao Huang; Chang Xu,https://icml.cc/virtual/2026/poster/61416,Poster Session 3,"Focuses on simulation video, video transfer, seeing realism, realism simulation, and transfer vision-language-action."
Self-CriTeach: LLM Self-Teaching and Self-Critiquing for Improving Robotic Planning via Automated Domain Generation,Jinbang Huang; Zhiyuan Li; Yuanzhao Hu; Zhanguang Zhang; Mark Coates; Xingyue Quan; Yingxue Zhang,https://icml.cc/virtual/2026/poster/65454,Poster Session 3,"Focuses on planning domains, structured reward, self-criteach llm, llm self-teaching, and self-teaching self-critiquing."
Sentinel-VLA: A Metacognitive VLA Model with Active Status Monitoring for Dynamic Reasoning and Error Recovery,Wenhao Li; Xiu Su; Dan Niu; Yichao Cao; Hongyan Xu; Zhe Qu; Lei Fan; Shan You; Chang Xu,https://icml.cc/virtual/2026/poster/61750,Poster Session 3,"Focuses on sentinel-vla metacognitive, metacognitive vla, status monitoring, dynamic reasoning, and error recovery."
SkillNet: Hierarchical Skill Modeling for Compositional Generalization in Vision-Language Action Models,Senwei Xie; Yuntian Zhang; Zhenzhou Tan; Ruiping Wang; Pengwei Wang; Shanghang Zhang; Xilin Chen,https://icml.cc/virtual/2026/poster/65559,Poster Session 3,"Focuses on skill attributes, compositional generalization, vision-language action, transferable skill, and hierarchical way."
SPUR: Scale-Partitioned Uncertainty Rectification for Robust UAV-on-UAV Interception,Chenqi Yan; Zhaoyu Zeng; Yifeng Yang; Jundong Zhou; Zhuoyuan Ni; Junqi Wu; Qinying Gu; Xinbing Wang; Nanyang Ye,https://icml.cc/virtual/2026/poster/64906,Poster Session 5,"Focuses on spur scale-partitioned, scale-partitioned uncertainty, uncertainty rectification, rectification robust, and robust uav-on-uav."
STEP: Warm-Started Visuomotor Policies with Spatiotemporal Consistency Prediction,Jinhao Li; Yuxuan Cong; Yingqiao Wang; Hao Xia; Shan Huang; Yijia Zhang; Ningyi Xu; Guohao Dai,https://icml.cc/virtual/2026/poster/61717,Poster Session 3,"Focuses on real-world tasks, spatiotemporal consistency, consistency prediction, inference latency, and success rate."
TapSampling: Inference-Time Sampling with a Task-Progress-Understanding Verifier for Robotic Manipulation,Sizhe Zhao; Shengping Zhang; Shuo Yang; Weiyu Zhao; Shuigen Wang; Xiangyang Ji,https://icml.cc/virtual/2026/poster/60500,Poster Session 5,"Focuses on inference-time sampling, embodied control, tapsampling inference-time, sampling task-progress-understanding, and task-progress-understanding verifier."
Temporal Difference Calibration in Sequential Tasks: Application to Vision-Language-Action Models,Shelly Francis-Meretzki; Mirco Mutti; Yaniv Romano; Aviv Tamar,https://icml.cc/virtual/2026/poster/63834,Poster Session 1,"Focuses on sequential tasks, temporal difference, difference calibration, calibration sequential, and tasks application."
The Lie We Tell: Correcting the Euclidean Fallacy in Vision Language Action Policies via Score Matching on Tangent Space,Bing-Cheng Chuang; I-Hsuan Chu; Bor Jiun Lin; Yang YuanFu; Min Sun; Chun-Yi Lee,https://icml.cc/virtual/2026/poster/64672,Poster Session 2,"Focuses on euclidean fallacy, tangent space, manifold drift, lie tell, and tell correcting."
TIC-VLA: A Think-in-Control Vision-Language-Action Model for Robot Navigation in Dynamic Environments,Zhiyu Huang; Yun Zhang; Johnson Liu; Rui Song; Chen Tang; Jiaqi Ma,https://icml.cc/virtual/2026/poster/65809,,"Focuses on navigation dynamic, dynamic environments, action generation, tic-vla think-in-control, and think-in-control vision-language-action."
Turning Adaptation into Assets: Cross-Domain Bridging for Online Vision-Language Navigation,Zixuan Hu; Xuantuo Huang; Yancheng Li; Yichun Hu; Shengyong Xu; LINGYU DUAN,https://icml.cc/virtual/2026/poster/63184,Poster Session 3,"Focuses on turning adaptation, adaptation assets, assets cross-domain, cross-domain bridging, and bridging online."
UniMapping: Unified SLAM Framework for Map-Centric Embodied Perception,Xiaze Zhang; Ziheng Ding; Yuejie Zhang; lifeng chen; Rui Feng,https://icml.cc/virtual/2026/poster/62962,Poster Session 3,"Focuses on unimapping unified, unified slam, slam map-centric, map-centric embodied, and embodied perception."
Vision-Language-Action Pretraining from Large-Scale Human Videos,Hao Luo; Yicheng Feng; Wanpeng Zhang; Sipeng Zheng; Ye Wang; Haoqi Yuan; jiazheng liu; Chaoyi Xu; Haiweng Xu; Qin Jin; Zongqing Lu,https://icml.cc/virtual/2026/poster/62813,Poster Session 5,"Focuses on human videos, vision-language-action pretraining, pretraining large-scale, large-scale human, and videos vision-language-action."
VLA-ATTC: Adaptive Test-Time Compute for VLA Models with Relative Action Critic Model,Wenhao Li; Xiu Su; Yichao Cao; Hongyan Xu; Xiaobo Xia; Shan You; Yi Chen; Chang Xu,https://icml.cc/virtual/2026/poster/61157,Poster Session 5,"Focuses on adaptive test-time, test-time compute, relative action, action critic, and vla-attc adaptive."
VLANeXt: Recipes for Building Strong VLA Models,Xiao-Ming Wu; Bin Fan; Kang Liao; Jian-Jian Jiang; Runze Yang; Yihang Luo; Zhonghua Wu; Wei-Shi Zheng; Chen Change Loy,https://icml.cc/virtual/2026/poster/64465,Poster Session 5,"Focuses on building strong, strong vla, vlanext recipes, recipes building, and vla following."
When Replanning Becomes the Bottleneck: Budgeted Replanning for Embodied Agents,Shuaijun Liu; Feiyang You; Xingwei Chen; Ningxin Su,https://icml.cc/virtual/2026/poster/63603,Poster Session 5,"Focuses on embodied agents, replanning embodied, each replanning, replanning call, and replanning latency."
XR-1: Towards Versatile Vision-Language-Action Models via Learning Unified Vision-Motion Representations,Shichao Fan; Kun Wu; Zhengping Che; Xinhua Wang; Di Wu; Fei Liao; Ning Liu; Yixue Zhang; Zhen Zhao; Zhiyuan Xu; Meng Li; Qingjie Liu; Shanghang Zhang; Min Wan; Jian Tang,https://icml.cc/virtual/2026/poster/64826,Poster Session 5,"Focuses on unified vision-motion, robotic datasets, heterogeneous sources, robot embodiments, and visual dynamics."
Zero-Shot 3D Question Answering via Hierarchical View-to-Token Transportation,Dongsheng Wang; Dawei Su; Hui Huang,https://icml.cc/virtual/2026/poster/63796,Poster Session 5,"Focuses on input context, key tokens, zero-shot question, question answering, and answering hierarchical."
