title,authors,url,session,abstract_takeaway
Deep Networks Learn Deep Hierarchical Models,Amit Daniely,https://icml.cc/virtual/2026/poster/62364,,"Focuses on labels simple, simple functions, networks hierarchical, hierarchical consider, and consider supervised."
Dynamics Reveals Structure: Challenging the Linear Propagation Assumption,Hoyeon Chang; Bálint Mucsányi; Seong Joon Oh,https://icml.cc/virtual/2026/poster/64453,Poster Session 1,"Focuses on linear propagation, propagation assumption, relations negation, dynamics reveals, and reveals structure."
Effective Model Pruning : Measuring the Redundancy of Model Components,Yixuan Wang; Dan Guralnik; Saiedeh Akbari; Warren Dixon,https://icml.cc/virtual/2026/poster/62904,,"Focuses on effective pruning, components discarded, effective sample, sample size, and pruning measuring."
Finite-Width Neural Tangent Kernels from Feynman Diagrams,Max Guillen; Philipp Misof; Jan Gerken,https://icml.cc/virtual/2026/poster/63938,Poster Session 3,"Focuses on neural tangent, tangent kernels, feynman diagrams, training dynamics, and infinite width."
Focus and Dilution: The Multi-stage Learning Process of Attention,Zheng-An Chen; Pengxiao Lin; Zhi-Qin John Xu; Tao Luo,https://icml.cc/virtual/2026/poster/64653,Poster Session 8,"Focuses on focus dilution, dilution cycle, attention parameters, dilution multi-stage, and multi-stage process."
FRACTAL: State Space Model with Fractional Recurrent Architecture for Computational Temporal Analysis of Long Sequences,Mengqi Li; Wensheng Lin; Jinshuai Yang; Lixin Li,https://icml.cc/virtual/2026/poster/62396,Poster Session 8,"Focuses on state space, fractional recurrent, recurrent architecture, architecture computational, and computational temporal."
Fractional is Better: Learnable Derivative Orders in Neural Operator Learning,Fares Mehouachi; Saif Jabari,https://icml.cc/virtual/2026/poster/63643,Poster Session 8,"Focuses on neural operator, derivative features, derivative order, fractional learnable, and learnable derivative."
Functional building blocks of neural networks: from network motifs to collective dynamics,Jian Zhang; Yue Sun; Wangzi Yao; Tielin Zhang,https://icml.cc/virtual/2026/poster/63369,Poster Session 8,"Focuses on functional building, building blocks, network motifs, neural dynamics, and blocks neural."
Generalization and Scaling Laws for Mixture-of-ExpertsTransformers,Mansour ZOUBEIROU A MAYAKI,https://icml.cc/virtual/2026/poster/63463,Poster Session 8,"Focuses on generalization scaling, scaling laws, active capacity, laws mixture-of-expertstransformers, and mixture-of-expertstransformers develop."
Geometric and Stochastic Analysis of Discontinuities in Sparse Mixture-of-Experts,Tho Tran Huu; Huu-Tuan Nguyen; Thien-Hai Nguyen; Nhat-Tri Ho; Viet Hoang Tran; Tho Quan; Tan Nguyen,https://icml.cc/virtual/2026/poster/65708,Poster Session 8,"Focuses on geometric stochastic, stochastic analysis, analysis discontinuities, sparse mixture-of-experts, and language vision."
Gradient Descent with Large Step Size Restores Symmetry in Deep Linear Networks with Multi-Pathway,Hee-Sung Kim; Sungyoon Lee,https://icml.cc/virtual/2026/poster/65550,Poster Session 8,"Focuses on large step, step size, gradient descent, descent large, and linear networks."
Gradient Flow Dynamics and Implicit Bias of Diagonal Linear Networks under Infinitesimal Initialization,Jiajie Zhao; Jianxing Wang; Junjie Yang; Zhiwei Bai; Yaoyu Zhang,https://icml.cc/virtual/2026/poster/64965,Poster Session 1,"Focuses on diagonal linear, linear networks, infinitesimal initialization, gradient flow, and flow dynamics."
How Out-of-Distribution Detection Learning Theory Enhances Transformer: Learnability and Reliability,Yijin Zhou; Yutang Ge; Wenyuan XIE; Linqian Zeng; Xiaowen Dong; Yu Guang Wang,https://icml.cc/virtual/2026/poster/65896,Poster Session 8,"Focuses on ood detection, detection theory, out-of-distribution detection, theory enhances, and enhances transformer."
Kronecker Generative Networks: A General Neural Architecture for Parameter-Efficient Learning Across Classification Tasks,Yang Yang; Zhengmin Kong; Yuan Liu; Tao Huang; Wei Xiang,https://icml.cc/virtual/2026/poster/61891,,"Focuses on kronecker generative, generative networks, sparse dense, generation rules, and networks general."
mu pscaling small models: Principled warm starts and hyperparameter transfer,Yuxin Ma; Nan Chen; Mateo Diaz; Soufiane Hayou; Dmitriy Kunisky; Soledad Villar,https://icml.cc/virtual/2026/poster/62988,Poster Session 8,"Focuses on hyperparameter transfer, pscaling small, small principled, principled warm, and warm starts."
Narrowing the ANN–SNN Gap for 1D Signal Classification with Multi-Scale Temporal Encoding and Sparsity-Regularized Transform Encoding,Qi Sun; Yulei Huang; Zhen Cao; Biao Hou,https://icml.cc/virtual/2026/poster/62502,Poster Session 1,"Focuses on signal classification, multi-scale temporal, temporal encoding, sparsity-regularized transform, and transform encoding."
Optimal Self-Consistency for Efficient Reasoning with Large Language Models,Austin Feng; Marius Alonso; Ambroise Odonnat; Vasilii Feofanov; Ievgen Redko,https://icml.cc/virtual/2026/poster/61225,Poster Session 1,"Focuses on sample efficiency, mode estimation, scaling behavior, optimal self-consistency, and self-consistency reasoning."
"Optimization, Generalization and Differential Privacy Bounds for Gradient Descent on Kolmogorov–Arnold Networks",Puyu Wang; Junyu Zhou; Philipp Liznerski; Marius Kloft,https://icml.cc/virtual/2026/poster/60599,Poster Session 3,"Focuses on differential privacy, gradient descent, training dynamics, dynamics generalization, and network width."
Over-Alignment vs Over-Fitting: The Role of Feature Learning Strength in Generalization,Taesun Yeom; Taehyeok Ha; Jaeho Lee,https://icml.cc/virtual/2026/poster/65728,Poster Session 1,"Focuses on feature strength, optimal fls, over-alignment over-fitting, over-fitting role, and role feature."
Partitioning for Intrinsic Model Inversion Resistance in Collaborative Inference,Rongke Liu; Youwen Zhu; Lei Zhou; Zhang Xianglong; Dong Wang,https://icml.cc/virtual/2026/poster/66255,Poster Session 1,"Focuses on collaborative inference, intrinsic resistance, partitioning intrinsic, intrinsic inversion, and inversion resistance."
Position: Agentic AI Is a Foreseeable Pathway to AGI,Junwei Liao; Shuai Li; Muning Wen; Jun Wang; Weinan Zhang,https://icml.cc/virtual/2026/poster/67083,Poster Session 4,"Focuses on position agentic, agentic foreseeable, foreseeable pathway, pathway agi, and agi monolithic."
Position: Epistemic uncertainty estimation methods are fundamentally incomplete,Sebastian Jimenez; Mira Juergens; Willem Waegeman,https://icml.cc/virtual/2026/poster/67109,Poster Session 5,"Focuses on epistemic uncertainty, fundamentally incomplete, uncertainty quantification, uncertainty estimates, and position epistemic."
Quadratically Regularized Optimal Transport: Localization Bounds and Affine Case Analysis,Long Nguyen-Chi; Nam Nguyen; Binh T. Nguyen,https://icml.cc/virtual/2026/poster/62019,Poster Session 7,"Focuses on optimal transport, around monge, quadratically regularized, regularized optimal, and transport localization."
Regularized Discriminative Alignment for Deep Representations under Label Shift,Hengchao Shi; Boen Jiang; Guanhua Fang; Wen Yu; Ming Zheng,https://icml.cc/virtual/2026/poster/66208,Poster Session 1,"Focuses on label shift, regularized discriminative, discriminative alignment, alignment representations, and representations label."
Revisiting the Volume Hypothesis,Ari Pakman; Lior Kreimer; Yakir Berchenko,https://icml.cc/virtual/2026/poster/63004,Poster Session 8,"Focuses on volume hypothesis, revisiting volume, hypothesis modern, modern neural, and networks often."
Sign Lock-In: Randomly Initialized Weight Signs Persist and Bottleneck Sub-Bit Model Compression,Akira Sakai; Yuma Ichikawa,https://icml.cc/virtual/2026/poster/62912,Poster Session 8,"Focuses on sign lock-in, sub-bit compression, sign flips, lock-in randomly, and randomly initialized."
Size Transferability of Graph Convolutional Networks across Sparsity: A Generalized Graphon Perspective,Qinji Shu; Hang Sheng; Feng Ji; Hui Feng; Bo Hu,https://icml.cc/virtual/2026/poster/63645,Poster Session 1,"Focuses on generalized graphon, graph convolutional, convolutional networks, arbitrary sparsity, and real-world networks."
Spectral Reach: Understanding Neural Scaling through Kernel Alignment Dynamics,Konstantin Nikolaou; Jonas Scheunemann; Sven Krippendorf; Samuel Tovey; Christian Holm,https://icml.cc/virtual/2026/poster/65378,Poster Session 1,"Focuses on spectral reach, neural scaling, kernel alignment, reach understanding, and understanding neural."
The Entropic Signature of Class Speciation in Diffusion Models,Florian Handke; Dejan Stancevic; Felix Koulischer; Thomas Demeester; Luca Ambrogioni,https://icml.cc/virtual/2026/poster/61282,Poster Session 3,"Focuses on semantic structure, class-conditional entropy, entropic signature, signature class, and class speciation."
The Expressive Power of Low Precision Softmax Transformers with (Summarized) Chain-of-Thought,Moritz Brösamle; Stephan Eckstein,https://icml.cc/virtual/2026/poster/64334,Poster Session 8,"Focuses on softmax transformers, turing machines, summarized cot, expressive power, and power low."
"The Geometric Mechanics of Contrastive Representation Learning: Alignment Potentials, Entropic Dispersion, and Cross-Modal Divergence",Yichao Cai; Zhen Zhang; Yuhang Liu; Javen Qinfeng Shi,https://icml.cc/virtual/2026/poster/63447,Poster Session 8,"Focuses on geometric mechanics, mechanics contrastive, contrastive representation, representation alignment, and alignment potentials."
The Stability of Singular Distribution: A Spectral Perspective on the Two-Phase Dynamics of Language Model Pre-training,Hongtao Zhang; WenJie Zhou; Chenxi Jia; Wei Chen; Xueqi Cheng,https://icml.cc/virtual/2026/poster/62448,Poster Session 8,"Focuses on singular distribution, stability singular, language pre-training, distribution spectral, and spectral perspective."
Theory of Minimal Weight Perturbations in Deep Networks and its Applications for Low-Rank Activated Backdoor Attacks,Bethan Evans; Jared Tanner,https://icml.cc/virtual/2026/poster/66191,Poster Session 7,"Focuses on weight perturbations, backdoor attacks, theory minimal, minimal weight, and perturbations networks."
Towards Understanding Adam Convergence on Highly Degenerate Polynomials,Zhiwei Bai; Jiajie Zhao; Zhangchen Zhou; Zhi-Qin John Xu; Yaoyu Zhang,https://icml.cc/virtual/2026/poster/61014,Poster Session 2,"Focuses on degenerate polynomials, highly degenerate, polynomials adam, understanding adam, and adam convergence."
TPV: Parameter Perturbations Through the Lens of Test Prediction Variance,Devansh Arpit,https://icml.cc/virtual/2026/poster/65006,Poster Session 8,"Focuses on parameter perturbations, prediction variance, test prediction, tpv parameter, and perturbations lens."
Understanding the Performance Gap in Preference Learning: A Dichotomy of RLHF and DPO,Ruizhe Shi; Minhak Song; Runlong Zhou; Zihan Zhang; Maryam Fazel; Simon Du,https://icml.cc/virtual/2026/poster/61206,Poster Session 3,"Focuses on rlhf dpo, representation gap, understanding gap, exact optimization, and optimization setting."
Width Independent Bounds for the Local Lipschitz Constant of Deep Neural Networks at Random Initialization and after Lazy Training,Apostolos Evangelidis; Felix Krahmer,https://icml.cc/virtual/2026/poster/65996,Poster Session 3,"Focuses on lipschitz constant, constant neural, random initialization, local lipschitz, and lazy training."
