title,authors,url,session,abstract_takeaway
Discontinuous Galerkin Neural Operator for Pathology Defocus Deblurring,Shaoqing Duan; Haofei Song; Xintian Mao; Qingli Li; Yan Wang,https://icml.cc/virtual/2026/poster/64329,Poster Session 2,"Focuses on discontinuous galerkin, neural operator, defocus deblurring, galerkin neural, and spatially varying."
Discrete Diffusion with Physical Mass Constraints for De Novo Peptide Sequencing,Zeyu An; Wanyu LIN,https://icml.cc/virtual/2026/poster/61142,Poster Session 8,"Focuses on discrete diffusion, novo peptide, peptide sequencing, one-shot generation, and diffusion physical."
Disease-Centric Vision-Language Pretraining with Hybrid Visual Encoding for 3D Computed Tomography,Bowen Shi; Weiwei Cao; Ruifeng Yuan; Wanxing Chang; Wenrui Dai; Hongkai Xiong; Ling Zhang; Jianpeng Zhang,https://icml.cc/virtual/2026/poster/64620,Poster Session 6,"Focuses on disease-centric vision-language, vision-language pretraining, pretraining hybrid, hybrid visual, and visual encoding."
"DIYHealth Suite: Dataset, Model, and Benchmark for Health Management at Home",Changshuo Liu; Wu Junran; Zhongle Xie; Wenqiao Zhang; Kaiping Zheng; Jiaqi Zhu; Qingpeng Cai; Gene Anne Ooi; Marcus CJ Tan; Jianwei Yin; James Yip; Beng Chin Ooi,https://icml.cc/virtual/2026/poster/60687,Poster Session 2,"Focuses on health management, home care, care tasks, diyhealth suite, and management home."
Doppler Prompting for Stable mmWave-based Human Pose Estimation,Shuntian Zheng; Jiaqi Li; Xiaoman Lu; Shuai He; Yu Guan,https://icml.cc/virtual/2026/poster/63865,Poster Session 5,"Focuses on doppler signatures, spatial magnitude, doppler prompting, human pose, and pose estimation."
DSENet: A Novel Dual-Stream Enhancement Network for Multi-Scale Non-Stationary Time Series Forecasting,Yuhan Wang; Yuanyuan Zou; Jie Cheng; Bin Dai; Jinhong Guo,https://icml.cc/virtual/2026/poster/62164,Poster Session 1,"Focuses on dual-stream enhancement, local variations, global local, novel dual-stream, and enhancement network."
DuFal: Dual-Frequency-Aware Learning for High-Fidelity Extremely Sparse-view CBCT Reconstruction,Cuong Van; Trong-Thang Pham; Ngoc-Son Nguyen; Duy Nguyen; Ngan Le,https://icml.cc/virtual/2026/poster/68798,Poster Session 2,"Focuses on fourier neural, neural operator, dufal dual-frequency-aware, extremely sparse-view, and computed tomography."
Dynamic Decision Learning: Test-Time Evolution for Abnormality Grounding in Rare Diseases,Jun Li; Mingxuan Liu; Jiazhen Pan; che liu; Wenjia Bai; Cosmin Bercea; Julia Schnabel,https://icml.cc/virtual/2026/poster/63264,Poster Session 1,"Focuses on dynamic decision, abnormality grounding, grounding rare, rare diseases, and consensus reliability."
Emergent Biological Realism in RL-Trained DNA Language Models,Anton Thiel; Chris P Barnes; Angus Cunningham,https://icml.cc/virtual/2026/poster/60994,Poster Session 2,"Focuses on dna language, emergent biological, biological realism, unexpected capabilities, and reward function."
Enhancing Protein-Protein Interaction Prediction with Hierarchical Motif-based Multimodal Protein Embedding,Zaifei YANG; Samuel Choi; James Kwok,https://icml.cc/virtual/2026/poster/62416,Poster Session 2,"Focuses on ppi prediction, hierarchical motif-based, multimodal protein, residue features, and protein encoder."
EpiCoCo: De Novo Epitope Generation via MHC-Context Co-Modeling and Contrastive Affinity Guidance,Haoyang Luan; Gufeng Yu; Letian Chen; Zhenran Xiao; Yueshan Huang; Junkun Guo; Yang Yang,https://icml.cc/virtual/2026/poster/61366,Poster Session 8,"Focuses on generation mhc-context, contrastive affinity, affinity guidance, epicoco novo, and novo epitope."
EpiTwin: Spatiotemporal Graph Transformers for Epileptic sEEG Signal Reconstruction,Jingbo Yang; Yunfeng Zhao; Chao Qiu; Yulin Sun; Xiuyun Liu; Xiaofei Wang,https://icml.cc/virtual/2026/poster/60780,Poster Session 2,"Focuses on signal reconstruction, seeg signal, epitwin spatiotemporal, spatiotemporal graph, and graph transformers."
EvoEGF-Mol: Evolving Exponential Geodesic Flow for Structure-based Drug Design,Yaowei Jin; Junjie Wang; Cheng Cao; Penglei Wang; Duo An; Qian Shi,https://icml.cc/virtual/2026/poster/62966,Poster Session 2,"Focuses on evolving exponential, exponential geodesic, geodesic flow, structure-based drug, and evoegf-mol evolving."
Explicit representation of germline and non-germline residues improves antibody language modeling,Jeonghyeon Kim; Nathaniel Blalock; Ameya Kulkarni; Kensuke Nakamura; Philip Romero,https://icml.cc/virtual/2026/poster/64954,Poster Session 2,"Focuses on antibody language, germline non-germline, non-germline residues, language modeling, and explicit representation."
FACT: Fuzzy Alignment with Comorbidity Topology for Reliable Multi-Label Medical Image Diagnosis,Yingyu Chen; Yongqiang Huang; Yang Qin; Ziyuan Yang; Lang Yuan; Maosong Ran; Yi Zhang,https://icml.cc/virtual/2026/poster/63862,Poster Session 1,"Focuses on fuzzy alignment, comorbidity topology, alignment comorbidity, atomic visual, and visual evidence."
Flow-Based Density Ratio Estimation for Intractable Distributions with Applications in Genomics,Egor Antipov; Alessandro Palma; Lorenzo Consoli; Stephan Günnemann; Andrea Dittadi; Fabian Theis,https://icml.cc/virtual/2026/poster/66185,Poster Session 6,"Focuses on ratio estimation, density ratio, intractable distributions, flow-based density, and estimation intractable."
FlowCloud: Learning Continuous Spatiotemporal Dynamics from Unpaired Sparse Point Cloud Snapshots,Yinbo Liu; Keyang Ye; Wenshan Sun; Handi Gao; Tian Tian,https://icml.cc/virtual/2026/poster/61921,,"Focuses on continuous spatiotemporal, point cloud, cloud snapshots, developmental biology, and neural ode."
FlowPET: Physics-Informed Symplectic Flow Matching for Low-Count PET Reconstruction,Zheng Zhang; Hao Tang; Yingying Hu; zhanli hu; Jing Qin,https://icml.cc/virtual/2026/poster/64602,Poster Session 2,"Focuses on flowpet physics-informed, symplectic flow, flow matching, pet reconstruction, and physics-informed symplectic."
"Foundation VAE for CT Reconstruction, Augmentation, and Generation",Qi Chen; Shuhan Ding; Yu Gu; Nan Liu; Jiang Bian; Alan Yuille; Zongwei Zhou; Jingjing Fu,https://icml.cc/virtual/2026/poster/62608,Poster Session 2,"Focuses on foundation vae, reconstruction augmentation, augmentation generation, vae reconstruction, and generation variational."
From Token to Token Pair: Efficient Prompt Compression for Large Language Models in Clinical Prediction,Mingcheng Zhu; Zhiyao Luo; Yu Liu; Tingting Zhu,https://icml.cc/virtual/2026/poster/63934,Poster Session 6,"Focuses on clinical prediction, prediction tasks, token sequences, inference latency, and lossless compression."
FunCQNet: A Functional Censored Quantile Neural Network for Predicting Long-Term Post-Transplant Kidney Survival,Jiaqi Men; Hua Liu; Yiming Tang; Jinhong You; Jianghu Dong; Jiguo Cao,https://icml.cc/virtual/2026/poster/60818,Poster Session 6,"Focuses on functional censored, censored quantile, quantile neural, neural network, and funcqnet functional."
GenCircuit-RL: Reinforcement Learning from Hierarchical Verification for Genetic Circuit Design,Noah Flynn,https://icml.cc/virtual/2026/poster/61789,,"Focuses on hierarchical verification, synthetic biology, gencircuit-rl reinforcement, genetic circuit, and biological parts."
"Genome-Factory: A Library for Tuning, Deploying, and Interpreting Genomic Foundation Models",Weimin Wu; Xuefeng Song; Yibo Wen; Qinjie Lin; Zhihan Zhou; Jerry Yao-Chieh Hu; Zhong Wang; Han Liu,https://icml.cc/virtual/2026/poster/66424,Poster Session 5,"Focuses on library tuning, tuning deploying, deploying interpreting, interpreting genomic, and genomic foundation."
Geometric Pocket-Centric Protein Encoding for Polypharmacology-Guided Multi-Target Drug Design,Haoran liu; Xiaoli Lin; Jing Hu; Yu Zou; Xiaolong Zhang,https://icml.cc/virtual/2026/poster/65413,Poster Session 8,"Focuses on geometric pocket-centric, pocket-centric protein, protein encoding, encoding polypharmacology-guided, and polypharmacology-guided multi-target."
Geometrically Constrained Stenosis Editing in Coronary Angiography via Entropic Optimal Transport,Jialin Li; Zhuo Zhang; Cao Yue; Shuai Xiao; Guipeng Lan; Jiabao Wen; Jiachen Yang,https://icml.cc/virtual/2026/poster/62334,Poster Session 2,"Focuses on coronary angiography, entropic optimal, optimal transport, stenosis detection, and geometrically constrained."
Guideline-Grounded Evidence Accumulation for High-Stakes Agent Verification,Yichi Zhang; Nabeel Seedat; Yinpeng Dong; Peng Cui; Jun Zhu; Mihaela van der Schaar,https://icml.cc/virtual/2026/poster/65243,Poster Session 8,"Focuses on agent verification, clinical diagnosis, guideline-grounded evidence, evidence accumulation, and accumulation high-stakes."
HDTree: Generative Modeling of Cellular Hierarchies for Robust Lineage Inference,Zelin Zang; WenZhe Li; Yongjie Xu; Chang Yu; Changxi Chi; Jingbo Zhou; Zhen Lei; Stan Z Li,https://icml.cc/virtual/2026/poster/61839,Poster Session 2,"Focuses on lineage inference, hdtree generative, generative modeling, modeling cellular, and robust lineage."
HiST: A Hierarchical Sparse Transformer for Cross-Modal Spatial Transcriptomics Modeling,Weiyi Wu; Xinwen Xu; Xingjian Diao; Siting Li; Zhi Wei; Alma Andersson; Jiang Gui,https://icml.cc/virtual/2026/poster/61463,Poster Session 6,"Focuses on hist hierarchical, hierarchical sparse, sparse transformer, spatial transcriptomics, and transformer cross-modal."
How (Not) to Hybridize Neural and Mechanistic Models for Epidemiological Forecasting,Yiqi Su; Ray Lee; Jiaming Cui; Naren Ramakrishnan,https://icml.cc/virtual/2026/poster/61562,Poster Session 6,"Focuses on epidemiological forecasting, neural ode, hybridize neural, neural mechanistic, and mechanistic epidemiological."
How Should Transformers Represent Numeric Values in Electronic Health Records?,Maria Elkjær Montgomery; Christian Igel; Mikkel Odgaard; Martin Sillesen; Mads Nielsen,https://icml.cc/virtual/2026/poster/63221,Poster Session 6,"Focuses on numeric values, electronic health, arithmetic tasks, numeric precision, and hybrid token-based."
Influence-Guided Symbolic Regression: Scientific Discovery via LLM-Driven Equation Search with Granular Feedback,Evgeny S. Saveliev; Samuel Holt; Nabeel Seedat; David Bentley; Jim Weatherall; Mihaela van der Schaar,https://icml.cc/virtual/2026/poster/60987,Poster Session 8,"Focuses on symbolic regression, influence-guided symbolic, scientific discovery, regression scientific, and discovery llm-driven."
InfoGlobe: Local-and-Global Information-Preserving Statistical Manifold Learning for Single-Cell Transcriptomics,Cheng Wang; Jinpu Cai; Chongxiao Mao; Yuxuan Wang; Xinzhu Jiang; Yunhao Qiao; Luqi Yang; Luting Zhou; Qiuyu Lian; Hongyi Xin,https://icml.cc/virtual/2026/poster/64639,Poster Session 8,"Focuses on information-preserving statistical, statistical manifold, single-cell transcriptomics, dimension reduction, and multinomial distributions."
Interpreting Genomic Language Models using Sparse Autoencoders,Akira Nair; Jaehyun Joo; Jonghyun Lee; Lina Takemaru; Yidi Huang; Manu Shivakumar; Matthew Lee; Jaesik Kim; Sokratis Apostolidis; Dokyoon Kim,https://icml.cc/virtual/2026/poster/62924,Poster Session 8,"Focuses on genomic language, sparse autoencoders, human genomic, interpreting genomic, and language sparse."
Learning Adaptive Topology with FiLM-Guided Distillation for Tertiary Structure-Based RNA Design,Zixun Zhang; Yuncheng Jiang; Yuzhe Zhou; Jiayou Zheng; Shuguang Cui; Zhen Li,https://icml.cc/virtual/2026/poster/66170,Poster Session 8,"Focuses on tertiary structure-based, structure-based rna, adaptive topology, film-guided distillation, and topology film-guided."
Learning Protein Structure-Function Relationships through Knowledge-guided Representation Decomposition,Mingqing Wang; Zhiwei Nie; ATHANASIOS VASILAKOS; Yonghong He; Zhixiang Ren,https://icml.cc/virtual/2026/poster/64361,,"Focuses on biophysical signals, protein structure-function, structure-function relationships, relationships knowledge-guided, and knowledge-guided representation."
Med-Scout: Curing MLLMs' Geometric Blindness in Medical Perception via Geometry-Aware RL Post-Training,Anglin Liu; Ruichao Chen; Yi Lu; Hongxia Xu; Jintai Chen,https://icml.cc/virtual/2026/poster/62231,Poster Session 8,"Focuses on geometric blindness, geometric perception, med-scout curing, curing mllms, and mllms geometric."
Med-SegLens: Latent-Level Model Diffing for Interpretable Medical Image Segmentation,Salma Ahmed; Emad Mohammed; Azam Bidgoli,https://icml.cc/virtual/2026/poster/60889,,"Focuses on dataset shift, latent-level diffing, med-seglens latent-level, diffing interpretable, and interpretable medical."
MedCoG: Maximizing LLM Inference Density in Medical Reasoning via Meta-Cognitive Regulation,Yu Zhao; Hao Guan; Yongcheng Jing; Ying Zhang; Dacheng Tao,https://icml.cc/virtual/2026/poster/61129,,"Focuses on inference density, medical reasoning, meta-cognitive regulation, scaling laws, and medcog maximizing."
MedCRP-CL: Continual Medical Image Segmentation via Bayesian Nonparametric Semantic Modality Discovery,Ziyuan Gao,https://icml.cc/virtual/2026/poster/60965,,"Focuses on medical image, image segmentation, task groupings, imaging modalities, and medcrp-cl continual."
MedSIGHT: Towards Grounded Visual Comprehension in Medical Large Vision-Language Models,Aofei Chang; Le Huang; Alex Boyd; parminder bhatia; Taha Kass-Hout; Fenglong Ma; Cao Xiao,https://icml.cc/virtual/2026/poster/63100,Poster Session 8,"Focuses on region perceiver, grounded visual, visual comprehension, comprehension medical, and medical large."
Mitigating Surgical Data Imbalance with Dual-Prediction Video Diffusion Model,Danush Kumar Venkatesh; Adam Schmidt; Muhammad Abdullah Jamal; Omid Mohareri,https://icml.cc/virtual/2026/poster/63842,Poster Session 8,"Focuses on video diffusion, surgical video, rgb frames, mitigating surgical, and surgical imbalance."
Modeling Long-Tail Relations in the Operating Room via In-Context Multimodal Learning,Boqiang Xu; Wei Zhang; Ding Ma; Jian Liang; Zhenan Sun; Zhen Lei,https://icml.cc/virtual/2026/poster/62425,,"Focuses on long-tail categories, operating room, accuracy long-tail, modeling long-tail, and long-tail relations."
Modeling temporal scRNA-seq data with latent Gaussian process and optimal transport,Mehmet Yigit Balik; Harri Lähdesmäki,https://icml.cc/virtual/2026/poster/65964,Poster Session 6,"Focuses on gaussian process, optimal transport, modeling temporal, temporal scrna-seq, and scrna-seq latent."
MolAlign3D: Enhancing Fixed-Dimensional E(3)-Equivariant Latent Space for High-Fidelity 3D Molecular Reconstruction and Editing,Zitao Chen; Jiatong Ji; Yinjun Jia; Wei-Ying Ma; Yanyan Lan,https://icml.cc/virtual/2026/poster/66574,Poster Session 8,"Focuses on fixed-dimensional equivariant, equivariant latent, latent space, high-fidelity molecular, and molecular reconstruction."
MoLF: Mixture-of-Latent-Flow for Pan-Cancer Spatial Gene Expression Prediction from Histology,Susu Hu; Stefanie Speidel,https://icml.cc/virtual/2026/poster/63940,Poster Session 8,"Focuses on molf mixture-of-latent-flow, mixture-of-latent-flow pan-cancer, pan-cancer spatial, spatial gene, and gene expression."
Near-Optimal Dynamic Matching via Coarsening with Application to Heart Transplantation,Itai Zilberstein; Ioannis Anagnostides; Zachary Sollie; Arman Kilic; Tuomas Sandholm,https://icml.cc/virtual/2026/poster/65042,Poster Session 1,"Focuses on online matching, theoretical guarantees, near-optimal dynamic, dynamic matching, and matching coarsening."
No Data? No Problem: Robust Vision-Tabular Learning with Missing Values,Marta Hasny; Laura Daza; Keno Bressem; Maxime Di Folco; Julia Schnabel,https://icml.cc/virtual/2026/poster/62406,Poster Session 6,"Focuses on robust vision-tabular, missing values, cardiac mri, vision-tabular missing, and values large-scale."
"Ophiuchus: Incentivizing Tool-augmented ''Think with Images'' for Joint Medical Segmentation, Understanding and Reasoning",Yankai Jiang; Yujie Zhang; Peng Zhang; Wenjie Li; Yichen Li; Jintai Chen; Xiaoming Shi; Shihui Zhen,https://icml.cc/virtual/2026/poster/62829,Poster Session 1,"Focuses on fine-grained visual, ophiuchus incentivizing, incentivizing tool-augmented, tool-augmented think, and think images."
PDAgent: An LLM-Driven Autonomous Agent Framework Towards *In Silico* Protein Design via Directed Mutation,Song Ouyang; Zhijie Dong; Yong Luo; Kehua Su; Huangxuan Zhao; Miaojing Shi; Bo Du,https://icml.cc/virtual/2026/poster/63768,Poster Session 8,"Focuses on pdagent llm-driven, llm-driven autonomous, autonomous agent, agent silico, and silico protein."
PDFBench: A Benchmark for De Novo Protein Design from Function,Jiahao Kuang; Nuowei Liu; Changzhi Sun; Jie Wang; Tao Ji; Yuanbin Wu,https://icml.cc/virtual/2026/poster/63207,Poster Session 8,"Focuses on novo protein, pdfbench novo, protein function, function function-guided, and function-guided protein."
Physiology as Language: Translating Nocturnal Breathing to EEG,Kaiwen Zha; Chao Li; Hao He; Peng Cao; Tianhong Li; Ali Mirzazadeh; Ellen Zhang; Jong Lee; Yoon Kim; Dina Katabi,https://icml.cc/virtual/2026/poster/62841,Poster Session 2,"Focuses on physiology language, language translating, translating nocturnal, nocturnal breathing, and breathing eeg."
Physiology-Aware Masked Cross-Modal Reconstruction for Biosignal Representation Learning,Hao Zhou; Simon Lee; Cyrus Tanade; Keum San Chun; Juhyeon Lee; Migyeong Gwak; Megha Thukral; Justin Sung; Eugene Hwang; Mehrab Bin Morshed; Li Zhu; Viswam Nathan; Mahbubur Rahman; Subramaniam Venkatraman; Sharanya Desai,https://icml.cc/virtual/2026/poster/64405,Poster Session 2,"Focuses on masked cross-modal, cross-modal reconstruction, temporally ordered, timing structure, and physiology-aware masked."
Position: Beyond Prediction: Toward Verifiable Physiological Waveform Reasoning with Foundation Models and Agentic LLMs,Xiaoda Wang; Ching Chang; Defu Cao; Kaiqiao Han; Fang Sun; Yue Huang; Minxiao Wang; Chang Xu; Xiao Luo; Runze Yan; Xiangliang Zhang; Xiao Hu; Yan Liu; Yizhou Sun; Wei Wang; Carl Yang,https://icml.cc/virtual/2026/poster/67119,Poster Session 2,"Focuses on waveform reasoning, verifiable physiological, physiological waveform, position beyond, and beyond prediction."
"Position: Deciphering the Functions of DNAs, RNAs, and Proteins Should Consider Multi-Modal Large Language Models",Pengtao Xie; Victor Nizet; Lei Wang; Ahmed Alaa; Daniel Zielinski; Trey Ideker; Bernhard Palsson,https://icml.cc/virtual/2026/poster/67235,Poster Session 2,"Focuses on functions dnas, dnas rnas, rnas proteins, multi-modal large, and biomolecular function."
Position: Machine Learning for Heart Transplant Allocation Policy Optimization Should Account for Incentives,Ioannis Anagnostides; Itai Zilberstein; Zachary Sollie; Arman Kilic; Tuomas Sandholm,https://icml.cc/virtual/2026/poster/67226,Poster Session 8,"Focuses on heart transplant, transplant allocation, position machine, machine heart, and allocation policy."
PPI Candidate Ranking: Large-Scale Evaluation of a Domain Knowledge–Guided Pipeline,Maria Emilia Russo; Federico Di Valerio; Alessia Borghini; Alessio Ragno; Roberto Capobianco,https://icml.cc/virtual/2026/poster/64818,Poster Session 1,"Focuses on ppi candidate, candidate ranking, domain knowledge, ranking large-scale, and large-scale domain."
ProMiSE: Protein Multi-state Structure Evaluation Benchmark in Biological Contexts,Bonjae Ku; Seeun Kim; Yubeen Kim; Hahnbeom Park; Chaok Seok,https://icml.cc/virtual/2026/poster/66234,Poster Session 8,"Focuses on structure prediction, promise protein, protein multi-state, multi-state structure, and structure biological."
Protein Circuit Tracing via Cross-layer Transcoders,Darin Tsui; Kunal Talreja; Daniel Saeedi; Amirali Aghazadeh,https://icml.cc/virtual/2026/poster/64702,,"Focuses on protein circuit, circuit tracing, cross-layer transcoders, computational circuits, and tracing cross-layer."
"Reading the Cell, Designing the Cure: Perturbation-Conditioned Molecular Diffusion for Function-Oriented Drug Design",ZIYU XU; zijian zhang; Liang Wang; Zhiyuan Liu; Qiang Liu; Shu Wu; Liang Wang,https://icml.cc/virtual/2026/poster/66023,,"Focuses on reading cell, cell designing, designing cure, cure perturbation-conditioned, and perturbation-conditioned molecular."
Rethinking Federated Prompt Learning for Medical Images: From Textual Tuning to Visual Manifold Anchoring,Yipan Wei; Wenke Huang; Yapeng Li; He Li; Qixin Zhang; Mang Ye; Bo Du,https://icml.cc/virtual/2026/poster/66474,Poster Session 8,"Focuses on federated prompt, textual tuning, visual manifold, manifold anchoring, and manifold collapse."
Rethinking Genomic Modeling Through Optical Character Recognition,Hongxin Xiang; Pengsen Ma; Yunkang Cao; Di Yu; Haowen Chen; Xinyu Yang; xiangxiang Zeng,https://icml.cc/virtual/2026/poster/61692,Poster Session 2,"Focuses on genomic modeling, rethinking genomic, modeling optical, optical character, and character recognition."
RNA-FM: Flow-Matching Generative Model for Genome-wide RNA-Seq Prediction,Yaxuan Song; Jianan Fan; Tianyi Wang; Qiuyue Hu; Hang Chang; Heng Huang; Weidong Cai,https://icml.cc/virtual/2026/poster/60953,Poster Session 6,"Focuses on gene expression, rna-fm flow-matching, flow-matching generative, generative genome-wide, and rna-seq prediction."
Salus: Strategic Diagnostic Testing for Complex Diagnosis via Multi-Agent Reinforcement Learning,Shuohao Gao; Xuanzhong Chen; Lingxiao Luo; Zilin Ding; Rong Han; Rui Jiang; Ting Chen,https://icml.cc/virtual/2026/poster/64732,Poster Session 1,"Focuses on strategic diagnostic, multi-agent reinforcement, process clinician, diagnostic tests, and definitive diagnosis."
scDEBART: Predicting in silico Single-Cell Perturbation Responses via Large-Scale Differential Expression Learning,Jieun Sung; Wankyu Kim,https://icml.cc/virtual/2026/poster/61521,Poster Session 6,"Focuses on absolute expression, expression-change profiles, scdebart predicting, predicting silico, and silico single-cell."
SP-Mind: An Autonomous Reasoning Agent for Spatial Proteomics Analysis,YuCheng Yuan; Ji Yuanfeng; Zhongxiao Li; Ruijiang Li,https://icml.cc/virtual/2026/poster/63717,Poster Session 8,"Focuses on spatial proteomics, sp-mind autonomous, proteomics analysis, autonomous reasoning, and reasoning agent."
SpaEF: Spatially Resolved Transcriptomics Data Element-Wise Denoising Framework Powered by Large Models,Zekuan Shang; Xiaosong Han; Liupu Wang; Wei Du; Peng Zhao; Yuanshu Li; Yubin Xiao; Xuan Wu; You Zhou,https://icml.cc/virtual/2026/poster/64156,Poster Session 6,"Focuses on spot gene, gene graphs, spatially resolved, resolved transcriptomics, and construct spot."
Spherical Procrustes Alignment for Reliable Medical Audio Diagnosis,ying wang; Guoheng Huang; Chan-Tong Lam; Xiaochen Yuan,https://icml.cc/virtual/2026/poster/62817,Poster Session 2,"Focuses on procrustes alignment, medical audio, spherical procrustes, reliable medical, and audio diagnosis."
SPR-RAFT: Parameter-Efficient Regression-Aware Fine-Tuning for Biomedical LLM Regression,Yuanlin Yang; Chenhui Li; Xuhao Guo; ANQI ZHANG; Hoi Leong Lee; Haodong Liu,https://icml.cc/virtual/2026/poster/63748,,"Focuses on spr-raft parameter-efficient, parameter-efficient regression-aware, numerical reasoning, regression-aware fine-tuning, and fine-tuning biomedical."
Stabilizing In-Context Multi-Source Domain Adaptation for Biomedical Images Through Controls,Ana Sanchez Fernandez; Thomas Pinetz; Werner Zellinger; Günter Klambauer,https://icml.cc/virtual/2026/poster/61614,Poster Session 6,"Focuses on batch effects, domain adaptation, biomedical images, biological datasets, and training inference."
Structured Multi-modal Graph Disentanglement for Psychiatric Diagnosis,Hongyu Shi; Kaizhong Zheng; WS Zhai; Shuai Jiang; Liangjun Chen; Badong Chen,https://icml.cc/virtual/2026/poster/62853,Poster Session 1,"Focuses on multi-modal graph, structured multi-modal, graph disentanglement, cross-modal agreement, and agreement modality-specific."
SurvDiff: A Diffusion Model for Generating Synthetic Data in Survival Analysis,Marie Brockschmidt; Maresa Schröder; Stefan Feuerriegel,https://icml.cc/virtual/2026/poster/62922,Poster Session 6,"Focuses on generating synthetic, synthetic survival, survival analysis, clinical research, and censoring mechanism."
