title,authors,url,session,abstract_takeaway
Dynamic TMoE: A Drift-Aware Dynamic Mixture of Experts Framework for Non-Stationary Time Series Forecasting,Jiawen Zhu; Shuhan Liu; Di Weng; Yingcai Wu,https://icml.cc/virtual/2026/poster/64808,Poster Session 6,"Focuses on dynamic tmoe, non-stationary time, time series, series forecasting, and distribution shifts."
From Teacher Pathways to Invariant Manifolds: Consensus Subspace Distillation for TSFMs,Zexing Zhang; Tianyang Lei; Jichao Li; Yang Kewei,https://icml.cc/virtual/2026/poster/66173,,"Focuses on consensus subspace, subspace distillation, teacher pathways, pathways invariant, and invariant manifolds."
Geometry-Aware Contrastive Learning for Few-Shot Automatic Modulation Recognition,guanqun zhao; Yitong Liu; Jiaxuan Fang; Hongwen Yang; Yufei Mao,https://icml.cc/virtual/2026/poster/65473,Poster Session 5,"Focuses on automatic modulation, modulation recognition, geometry-aware contrastive, contrastive few-shot, and few-shot automatic."
HELIX: Hybrid Encoding with Learnable Identity and Cross-dimensional Synthesis for Time Series Imputation,Fengming Zhang; Wenjie Du; Huan Zhang; Ke Yu; Shen Qu,https://icml.cc/virtual/2026/poster/65249,Poster Session 3,"Focuses on time series, series imputation, helix hybrid, hybrid encoding, and encoding learnable."
Hierarchical ODE: Learning Continuous-Time Physical Prototypes for Early Link Failure Detection,Jiaen Lv; Leran Qi; Shaowei Wang,https://icml.cc/virtual/2026/poster/64046,Poster Session 5,"Focuses on failure detection, physical prototypes, early link, link failure, and time series."
Information Geometry Loss for Time Series Forecasting,Jiayu Fang; Xuande Liu; Sangsha Fang; Zhen Tian; Hongwei Ma; Zhiqi Shao; Junbin Gao,https://icml.cc/virtual/2026/poster/66595,Poster Session 5,"Focuses on information geometry, time series, series forecasting, probability distributions, and infogeo loss."
Invariant Representation Learning for Source-Free Time Series Forecasting with LLM-Centric Proxy Denoising,Kangjia Yan; Chenxi Liu; Hao Miao; Xinle Wu; Yan Zhao; Chenjuan Guo; Bin Yang,https://icml.cc/virtual/2026/poster/66175,Poster Session 3,"Focuses on time series, series forecasting, source-free time, proxy denoising, and invariant representation."
It's TIME: Towards the Next Generation of Time Series Forecasting Benchmarks,Zhongzheng Qiao; SHENG PAN; Anni Wang; Viktoriya Zhukova; Yong Liu; Xudong Jiang; Qingsong Wen; Mingsheng Long; Ming Jin; Chenghao Liu,https://icml.cc/virtual/2026/poster/66086,Poster Session 6,"Focuses on time series, generalizable insights, time next, next generation, and generation time."
KineFlow: Kinematic Second-Order Flow Matching for Time-Series Forecasting,Haiqi Jiang; Hui Xiong,https://icml.cc/virtual/2026/poster/66194,Poster Session 1,"Focuses on flow matching, time-series forecasting, kineflow kinematic, kinematic second-order, and second-order flow."
KUMA: A Novel Framework with Koopman Separation and Efficient Multilevel Extraction in Time Series Forecasting,Sijie Xiong; Cheng Tang; Atsushi Shimada,https://icml.cc/virtual/2026/poster/64743,Poster Session 5,"Focuses on time series, series forecasting, temporal distribution, distribution shifts, and input-dependent koopman."
L-Drive: Beyond a Single Mapping—Latent Context Drives Time Series Forecasting,Fan Zhang; Shijun Chen; Hua Wang,https://icml.cc/virtual/2026/poster/64484,Poster Session 6,"Focuses on unified mapping, l-drive beyond, beyond single, single mapping, and mapping latent."
Learning Fingerprints for Medical Time Series with Redundancy-Constrained Information Maximization,Huayu Li; ZhengXiao He; Xiwen Chen; Jingjing Wang; Siyuan Tian; Jinghao Wen; Ao Li,https://icml.cc/virtual/2026/poster/61898,Poster Session 6,"Focuses on medical time, time series, fingerprints medical, series redundancy-constrained, and redundancy-constrained information."
Mantis: Lightweight Foundation Model for Time Series Classification,Vasilii Feofanov; Songkang Wen; Shifeng Xie; Simon Roschmann; Marius Alonso; Hongbo Guo; Romain Ilbert; Malik TIOMOKO; Quentin Bouniot; Zeynep Akata; Lujia Pan; Jianfeng Zhang; Ievgen Redko,https://icml.cc/virtual/2026/poster/62438,Poster Session 3,"Focuses on time series, series classification, mantis lightweight, lightweight foundation, and foundation time."
MedMamba: Multi-View State Space Models with Adaptive Graph Learning for Medical Time Series Classification,Da Zhang; bingyu li; Zhiyuan Zhao; Hongyuan Zhang; Junyu Gao; Xuelong Li,https://icml.cc/virtual/2026/poster/61414,Poster Session 3,"Focuses on state space, medical time, time series, latent channel, and medmamba multi-view."
Nested Spatio-Temporal Time Series Forecasting,YingHao Ai; Yukai Zhou; Ruoxi Jiang; Junyi An; Chao Qu; Zhijian Zhou; Shiyu Wang; Fenglei Cao; Zenglin Xu; Furao Shen; Yuan Qi,https://icml.cc/virtual/2026/poster/60735,Poster Session 6,"Focuses on nested forecasting, nested spatio-temporal, spatio-temporal time, time series, and series forecasting."
One-Step Graph-Structured Neural Flows for Irregular Multivariate Time Series Classification,Mengzhou Gao; Kaiwei Wang; Pengfei Jiao,https://icml.cc/virtual/2026/poster/64769,Poster Session 3,"Focuses on neural flows, one-step graph-structured, graph-structured neural, irregular multivariate, and multivariate time."
Optimizing Network Simulation: Enhancing Performance Prediction Accuracy via Neural Architecture Search,ShaoChen He; Zirui Zhuang; Haifeng Sun; Xiaoyuan Fu; Qi Qi; Lei Zhang; Jianxin Liao; Jingyu Wang,https://icml.cc/virtual/2026/poster/61512,Poster Session 6,"Focuses on network simulation, neural architecture, architecture search, optimizing network, and simulation enhancing."
Overcoming the Modality Gap in Context-Aided Forecasting,Vincent Zheng; Étienne Marcotte; Arjun Ashok; Andrew Williams; Lijun Sun; Alexandre Drouin; Valentina Zantedeschi,https://icml.cc/virtual/2026/poster/64459,Poster Session 5,"Focuses on context-aided forecasting, overcoming modality, modality gap, gap context-aided, and forecasting context-aided."
PATRA: Pattern-Aware Alignment and Balanced Reasoning for Time Series Question Answering,Junkai Lu; Peng Chen; Xingjian Wu; Yang Shu; Chenjuan Guo; Christian S Jensen; Bin Yang,https://icml.cc/virtual/2026/poster/65414,Poster Session 6,"Focuses on time series, pattern-aware alignment, alignment balanced, balanced reasoning, and series question."
Position: Time-Series Foundation Models Require Explicit Domain-Level Benchmarks,Md Asif Bin Syed; Md Younus Ahamed; Azmine Toushik Wasi,https://icml.cc/virtual/2026/poster/67138,Poster Session 3,"Focuses on time series, within specific, healthcare finance, position time-series, and time-series foundation."
Position: Why a Dynamical Systems Perspective is Needed to Advance Time Series Modeling,Daniel Durstewitz; Christoph Jürgen Hemmer; Florian Hess; Charlotte Ricarda Doll; Lukas Eisenmann,https://icml.cc/virtual/2026/poster/67104,Poster Session 6,"Focuses on dynamical systems, systems perspective, time series, series modeling, and position dynamical."
Ranking Time Series using a Time Warping Ideal Point Model,Lucas Zoroddu; Pierre Humbert; Laurent Oudre,https://icml.cc/virtual/2026/poster/66190,Poster Session 5,"Focuses on time series, time warping, ideal point, ranking time, and series time."
ReNF: Rethinking the Principles of Neural Long-Term Time Series Forecasters,Yihang Lu; Xianwei Meng; Enhong Chen,https://icml.cc/virtual/2026/poster/62639,Poster Session 5,"Focuses on long-term time, time series, direct output, renf rethinking, and rethinking principles."
Rethinking Multimodal Time-Series Forecasting Evaluation,Haoxin Liu; Yichen Zhou; Rajat Sen; B. Aditya Prakash; Abhimanyu Das,https://icml.cc/virtual/2026/poster/63015,Poster Session 3,"Focuses on time series, forecasting timesx, textual contexts, multimodal forecasting, and rethinking multimodal."
Rethinking Time-Series Imputation as Conditional Inference along Temporal Evolution,Yu Fan; Yang Yang; Yufan Guo; Huazhong Yang; pengjun wang,https://icml.cc/virtual/2026/poster/66294,,"Focuses on imputation conditional, temporal evolution, time-series imputation, conditional inference, and inference along."
Robust Inter-Series Dependency Modeling for Time Series Forecasting via Information-Theoretic Alignment,Wuqing Yu; Weichen Guo; Jian Zhou; Shuyu Luo; Jiacai Zhang,https://icml.cc/virtual/2026/poster/63281,Poster Session 3,"Focuses on ivd modeling, time series, series forecasting, robust inter-series, and inter-series dependency."
SEER: Transformer-based Robust Time Series Forecasting via Automated Patch Enhancement and Replacement,Xiangfei Qiu; Xvyuan Liu; Tianen Shen; Xingjian Wu; Hanyin Cheng; Bin Yang; Jilin Hu,https://icml.cc/virtual/2026/poster/61675,Poster Session 1,"Focuses on time series, series forecasting, robust time, series-wise token, and seer transformer-based."
Shapley Regularized Neural Granger Causality,Maolin Yang; Zhoufan Zhu; Yuanhe Tian; Kun Gao; MUYI LI,https://icml.cc/virtual/2026/poster/62714,Poster Session 6,"Focuses on granger causality, neural granger, causal discovery, shapley regularized, and regularized neural."
Signature-Informed Transformer for Asset Allocation,Yoontae Hwang; Stefan Zohren,https://icml.cc/virtual/2026/poster/62694,Poster Session 5,"Focuses on asset allocation, signature-informed transformer, transformer asset, allocation modern, and modern asset."
Sonar-TS: Search-Then-Verify Natural Language Querying for Time Series Databases,Zhao Tan; Yiji Zhao; Shiyu Wang; Chang Xu; Yuxuan Liang; Xiping Liu; Shirui Pan; Ming Jin,https://icml.cc/virtual/2026/poster/61266,Poster Session 6,"Focuses on time series, natural language, language querying, querying time, and series databases."
StarEmbed: Benchmarking Time Series Foundation Models on Astronomical Observations of Variable Stars,Weijian Li; Hong-Yu Chen; Nabeel Rehemtulla; Ved Shah; Dongho Kim; Dennis Wu; Qinjie Lin; Adam Miller; Han Liu,https://icml.cc/virtual/2026/poster/63677,Poster Session 2,"Focuses on time series, series foundation, light curves, ood detection, and starembed benchmarking."
TelecomTS: A Multi-Modal Observability Dataset for Time Series and Language Analysis,Austin Feng; Andreas Varvarigos; Ioannis Panitsas; Daniela Fernandez; Yuwei Guo; Jinbiao Wei; Chen; Ali Maatouk; Leandros Tassiulas; ZHITAO YING,https://icml.cc/virtual/2026/poster/61690,Poster Session 6,"Focuses on time series, scale information, observability dataset, series language, and anomaly detection."
The Label Horizon Paradox: Rethinking Supervision Targets in Financial Forecasting,Chen-Hui Song; Shuoling Liu; Liyuan Chen,https://icml.cc/virtual/2026/poster/65178,Poster Session 4,"Focuses on financial forecasting, label horizon, horizon paradox, supervision signal, and paradox rethinking."
Time Series Reasoning via Process-Verifiable Thinking Data Synthesis and Scheduling for Tailored LLM Reasoning,Jiahui Zhou; Dan Li; Boxin Li; Xiao Zhang; Erli Meng; Lin Li; Zhuomin Chen; Jian Lou; See-Kiong Ng,https://icml.cc/virtual/2026/poster/64395,Poster Session 5,"Focuses on time series, series reasoning, synthesis scheduling, llm reasoning, and reasoning time."
TimeOmni-VL: Unified Models for Time Series Understanding and Generation,Tong Guan; SHENG PAN; Johan Barthelemy; Zhao Li; Yujun Cai; Cesare Alippi; Ming Jin; Shirui Pan,https://icml.cc/virtual/2026/poster/61019,Poster Session 3,"Focuses on time series, series understanding, understanding generation, series modeling, and semantic understanding."
TimeSeed: Effective Time Series Forecasting with Sparse Endogenous Variables,Zhaowang Wu; Kaixin Deng; Hua Yan,https://icml.cc/virtual/2026/poster/61541,Poster Session 5,"Focuses on sparse endogenous, time series, series forecasting, endogenous observations, and endogenous forecasting."
TiMi: Empower Time Series Transformers with Multimodal Mixture of Experts,Jiafeng Lin; Yuxuan Wang; HUAKUN LUO; Jianmin Wang; Zhongyi Pei,https://icml.cc/virtual/2026/poster/64391,Poster Session 6,"Focuses on time series, series transformers, transformers multimodal, series forecasting, and textual information."
TopoDistill: Distilling Global System Topology for Causal Discovery in Multivariate Time Series,Zehao Liu; Pengfei Jiao; Yuhan Wu; Jianqi Yang; Yuyu Yin,https://icml.cc/virtual/2026/poster/64953,Poster Session 6,"Focuses on causal discovery, discovery multivariate, multivariate time, time series, and cross mapping."
Towards a Unified Generative Model for Scarce Time Series with Domain Experts,Zihao Yao; Qi Zheng; Jiankai Zuo; YAYING ZHANG,https://icml.cc/virtual/2026/poster/62223,Poster Session 2,"Focuses on time series, awareness time, unified generative, generative scarce, and scarce time."
What if Tomorrow is the World Cup Final? Counterfactual Time Series Forecasting with Textual Conditions,Shuqi Gu; Yongxiang Zhao; Baoyu Jing; Kan Ren,https://icml.cc/virtual/2026/poster/65690,Poster Session 5,"Focuses on time series, series forecasting, textual conditions, counterfactual time, and forecasting textual."
Words Towards Explainability: Caption Label-Free Learning via Dual Loop Agentic Time Series Captioning,Difei Hou; Jiaqi Yue; Chunhui Zhao,https://icml.cc/virtual/2026/poster/64438,Poster Session 5,"Focuses on time series, series captioning, caption label-free, dual loop, and loop agentic."
ZeroDiff: Zero-Shot Time Series Reconstruction via Informed-Prior Diffusion,Yingda Fan; Dan Lu; Xiaowei Jia,https://icml.cc/virtual/2026/poster/66272,Poster Session 6,"Focuses on time series, zero-shot time, series reconstruction, exogenous inputs, and but target."
