title,authors,url,session,abstract_takeaway
GOTabPFN: From Feature Ordering to Compact Tokenization for Tabular Foundation Models on High-Dimensional Data,Al Zadid Sultan Bin Habib; Md Younus Ahamed; Prashnna Gyawali; Gianfranco Doretto; Donald Adjeroh,https://icml.cc/virtual/2026/poster/62523,,"Focuses on tabular foundation, gotabpfn feature, feature ordering, ordering compact, and compact tokenization."
GRAPE: Let GRPO Supervise Query Rewriting by Ranking for Retrieval,Zhaohua Zhang; Jianhuan Zhuo; Muxi Chen; Chenchen Zhao; Wenyu Jiang; Tianwen Jiang; Mingyang Chen; Yutang; Jihong Zhang; Qiuyong Xiao; Zhixun Su,https://icml.cc/virtual/2026/poster/65121,Poster Session 3,"Focuses on query rewriting, policy optimization, grape let, let grpo, and grpo supervise."
Hyperbolic RQ-VAE enhanced Generative Recommendation with Differential-Length Codebook Strategy,Aoran Zhang; Yu-Bin Yang; Yonghong Yu,https://icml.cc/virtual/2026/poster/65614,Poster Session 1,"Focuses on generative recommendation, hyperbolic rq-vae, rq-vae enhanced, enhanced generative, and differential-length codebook."
Interpretability Transfer from Language to Vision via Sparse Autoencoders,Alexey Kravets; Da Li; Chuan Li; Da Chen; Vinay Namboodiri,https://icml.cc/virtual/2026/poster/61117,Poster Session 7,"Focuses on language vision, sparse autoencoders, visual interpretability, sae space, and interpretability transfer."
Intrinsic Task Symmetry Drives Generalization in Algorithmic Tasks,Hyeonbin Hwang; Yeachan Park,https://icml.cc/virtual/2026/poster/64180,Poster Session 6,"Focuses on intrinsic task, intrinsic symmetry, symmetry acquisition, task symmetry, and symmetry drives."
IVQ: Structured and Lightweight Vector Quantization via Binary Hierarchical Composition Inspired by IChing,Heda Zuo; Junxian Wu; Fengjie Lu; Pei Chen; Lingyun Sun; Weitao You,https://icml.cc/virtual/2026/poster/63329,Poster Session 1,"Focuses on vector quantization, binary hierarchical, hierarchical composition, inspired iching, and iching vector."
KromHC: Manifold-Constrained Hyper-Connections with Kronecker-Product Residual Matrices,Wuyang Zhou; Yuxuan Gu; Giorgos Iacovides; Danilo Mandic,https://icml.cc/virtual/2026/poster/63836,Poster Session 6,"Focuses on residual matrices, parameter complexity, manifold-constrained hyper-connections, doubly stochastic, and residual stream."
mSOP-765k: A Benchmark For Multi-Modal Structured Output Predictions,Bianca Lamm; Janis Keuper,https://icml.cc/virtual/2026/poster/68802,Poster Session 7,"Focuses on multi-modal structured, structured output, msop-765k multi-modal, output predictions, and predictions msop-765k."
Neural Feature Geometry Evolves as Discrete Ricci Flow,Moritz Hehl; Max von Renesse; Melanie Weber,https://icml.cc/virtual/2026/poster/63284,Poster Session 6,"Focuses on feature geometry, ricci flow, neural feature, discrete ricci, and geometric transformations."
PHALAR: Phasors for Learned Musical Audio Representations,Davide Marincione; Michele Mancusi; Giorgio Strano; Luca Cerovaz; Donato Crisostomi; Roberto Ribuoli; Emanuele Rodolà,https://icml.cc/virtual/2026/poster/66020,Poster Session 1,"Focuses on retrieval task, phalar phasors, phasors learned, learned musical, and musical audio."
Polaris: Coupled Orbital Polar Embeddings for Hierarchical Concept Learning,Sahil Mishra; Srinitish Srinivasan; Sourish Dasgupta; Tanmoy Chakraborty,https://icml.cc/virtual/2026/poster/65240,,"Focuses on polaris coupled, coupled orbital, orbital polar, polar embeddings, and embeddings hierarchical."
Revisiting the Platonic Representation Hypothesis: An Aristotelian View,Fabian Gröger; Shuo Wen; Maria Brbic,https://icml.cc/virtual/2026/poster/60968,Poster Session 8,"Focuses on representation hypothesis, platonic representation, representational similarity, representations neural, and networks converging."
Riemannian Generative Decoder,Andreas Bjerregaard; Søren Hauberg; Anders Krogh,https://icml.cc/virtual/2026/poster/68831,Poster Session 2,"Focuses on riemannian generative, generative decoder, intrinsic non-euclidean, non-euclidean structure, and decoder euclidean."
Robust Self-reflective Hashing for Cross-modal Retrieval with Noisy Label,Hao Sun; Qibing Qin; Lei Huang,https://icml.cc/virtual/2026/poster/62083,,"Focuses on noisy labels, robust self-reflective, self-reflective hashing, double feature, and similarity metric."
SEPS: Semantic-Enhanced Patch Slimming Framework for Fine-Grained Cross-Modal Alignment,Xinyu Mao; Junsi Li; Haoji Zhang; Yu Liang; Ming Sun,https://icml.cc/virtual/2026/poster/61362,Poster Session 1,"Focuses on semantic-enhanced patch, patch slimming, fine-grained cross-modal, cross-modal alignment, and seps semantic-enhanced."
Skip-It? Theoretical Conditions for Layer Skipping in Vision–Language Models,Max Hartman; Vidhata Jayaraman; Moulik Choraria; Akhil Bhimaraju; Lav Varshney,https://icml.cc/virtual/2026/poster/65418,Poster Session 6,"Focuses on layer skipping, vision language, skip-it theoretical, theoretical conditions, and conditions layer."
SLQ: Bridging Modalities via Shared Latent Queries for Retrieval with Frozen MLLMs,Haoran Lou; Ziyan Liu; Chunxiao Fan; Yuexin Wu; Yue Ming; Hao Wu; Kai Zuo; Yibo Chen; Xu Tang,https://icml.cc/virtual/2026/poster/66719,Poster Session 1,"Focuses on shared latent, latent queries, full fine-tuning, fine-tuning lora, and semantic manifold."
Smoothing Slot Attention Iterations and Recurrences,Rongzhen Zhao; Wenyan Yang; Kannala Juho; Joni Pajarinen,https://icml.cc/virtual/2026/poster/63810,Poster Session 2,"Focuses on slot attention, frames queries, cold-start queries, image video, and video frame."
SONAR: Spectral‑Contrastive Audio Residuals for Generalizable Deepfake Detection,Ido Nitzan Hidekel; Gal Lifshitz; Khen Cohen; Dan Raviv,https://icml.cc/virtual/2026/poster/64783,Poster Session 6,"Focuses on audio residuals, deepfake detection, spectral bias, sonar spectral, and spectral contrastive."
Sparse Autoencoders for Interpretable Emotion Control in Text-to-Speech,Hongfei Du; Jiacheng Shi; Sidi Lu; Gang Zhou; Ashley Gao,https://icml.cc/virtual/2026/poster/65029,Poster Session 1,"Focuses on latent features, sparse autoencoders, emotional expression, emotional variation, and sparse latent."
Supervised Classification Heads as Semantic Prototypes: Unlocking Vision-Language Alignment via Weight Recycling,David Méndez; Roberto Confalonieri; Natalia Díaz-Rodríguez,https://icml.cc/virtual/2026/poster/62014,Poster Session 7,"Focuses on classification heads, semantic prototypes, cross-modal retrieval, post-hoc alignment, and supervised classification."
TabularBERT: Binning-Based Self-Supervised Learning for Tabular Representation,Beomjin Park; Seunghwan An; Sungchul Hong; Hosik Choi,https://icml.cc/virtual/2026/poster/63601,Poster Session 3,"Focuses on representation tabular, numerical variables, tabularbert binning-based, binning-based self-supervised, and self-supervised tabular."
Text-Conditional JEPA for Learning Semantically Rich Visual Representations,Chen Huang; Xianhang Li; Vimal Thilak; Etai Littwin; Joshua M Susskind,https://icml.cc/virtual/2026/poster/62927,Poster Session 6,"Focuses on feature prediction, text-conditional jepa, patch features, jepa semantically, and semantically rich."
TrustworthyQENN: A Quantum Evidential Neural Network Based on Complex-Valued Contrastive Learning for Uncertainty Pattern Classification,Xiaolong Chen; Fuyuan Xiao; Xiaohong Zhang; Zehong Cao; Chin-teng Lin,https://icml.cc/virtual/2026/poster/64299,Poster Session 1,"Focuses on quantum evidence, quantum evidential, neural network, complex-valued contrastive, and generalized quantum."
Understanding Multimodal Learning: A Loss Landscape Smoothness Perspective,Jae-Jun Lee; Sung Whan Yoon,https://icml.cc/virtual/2026/poster/66553,Poster Session 4,"Focuses on loss landscape, convolutional smoothing, smoother loss, understanding multimodal, and multimodal loss."
UniRTL: Unifying Code and Graph for Robust RTL Representation Learning,Yi Liu; Hongji Zhang; Lei Chen; Mingxuan Yuan; Qiang Xu,https://icml.cc/virtual/2026/poster/62281,Poster Session 6,"Focuses on rtl designs, unirtl unifying, unifying graph, graph robust, and robust rtl."
UrbanFusion: Stochastic Multimodal Fusion for Contrastive Learning of Robust Spatial Representations,Dominik J. Mühlematter; Lin Che; Ye Hong; Martin Raubal; Nina Wiedemann,https://icml.cc/virtual/2026/poster/65596,Poster Session 1,"Focuses on multimodal fusion, stochastic multimodal, spatial representations, urbanfusion stochastic, and fusion contrastive."
Variational Adapter for Cross-modal Similarity Representation,WenZhang Wei; Zhipeng Gui; Dehua Peng; Tiandi Ye; Huayi Wu,https://icml.cc/virtual/2026/poster/65621,Poster Session 3,"Focuses on cross-modal similarity, variational adapter, adapter cross-modal, similarity representation, and image-text matching."
Vision Transformer Finetuning Benefits from Non-Smooth Components,Ambroise Odonnat; Chapel Laetitia; Romain Tavenard; Ievgen Redko,https://icml.cc/virtual/2026/poster/61943,Poster Session 1,"Focuses on vision transformer, transformer finetuning, finetuning benefits, benefits non-smooth, and non-smooth components."
