title,authors,url,session,abstract_takeaway
DiscoverLLM: From Executing Intents to Discovering Them,Tae Soo Kim; Yoonjoo Lee; Jaesang Yu; John Chung; Juho Kim,https://icml.cc/virtual/2026/poster/61039,Poster Session 3,"Focuses on intents they, they yet, discoverllm executing, executing intents, and intents discovering."
Do Audio LLMs Listen or Read? Analyzing and Mitigating Paralinguistic Failures with VoxParadox,Jiacheng Pang; Ashutosh Chaubey; Mohammad Soleymani,https://icml.cc/virtual/2026/poster/60946,Poster Session 8,"Focuses on audio llms, paralinguistic understanding, llms listen, listen read, and read analyzing."
Dual-View Predictive Diffusion: Lightweight Speech Enhancement via Spectrogram-Image Synergy,Ke Xue; Rongfei Fan; Kai Li; Shanping Yu; Puning Zhao; Jianping An,https://icml.cc/virtual/2026/poster/66431,Poster Session 8,"Focuses on speech enhancement, dual-view predictive, predictive diffusion, diffusion lightweight, and lightweight speech."
EGG: An Expert-Guided Agent Framework for Kernel Generation,Yaochen Han; Ke Fan; Hongxu Jiang; Wanqi Xu; Weiyu Xie; Runhua Zhang; Chenhui Zhu; Yixiang Zhang,https://icml.cc/virtual/2026/poster/65929,Poster Session 1,"Focuses on kernel generation, agent kernel, egg expert-guided, expert-guided agent, and generation high-performance."
Group Cognition Learning: Making Everything Better Through Controlled Two-Stage Agents Collaboration,Chunlei Meng; Pengbin Feng; Rong Fu; Hoi Leong Lee; Xiaojing Du; Zhaolu Kang; Zeyu Zhang; Weilin Zhou; Chun Ouyang; Zhongxue Gan,https://icml.cc/virtual/2026/poster/61162,Poster Session 8,"Focuses on group cognition, cognition making, making everything, everything controlled, and controlled two-stage."
How Far Can LLM Agents Reason with Tables? Benchmarking Multi-Turn Agentic Table Question Answering in the Wild,Jingwang Huang; Jie Zhang; Haoyang Zeng; Changzai Pan; Xianjie Wu; Guanting Dong; Jiaheng Liu; Wei Zhang; Mingyu Zheng; Chunxiao Liu; Kaiwen Wei; Jiang Zhong; Jian Yang,https://icml.cc/virtual/2026/poster/66187,Poster Session 8,"Focuses on llm agents, table question, question answering, far llm, and agents reason."
Learning to Route Languages for Multilingual Preference Optimization,Geyang Guo; Hiromi Wakaki; Yuki Mitsufuji; Alan Ritter; Wei Xu,https://icml.cc/virtual/2026/poster/66718,Poster Session 1,"Focuses on preference optimization, each training, training question, route languages, and languages multilingual."
ML-Embed: Inclusive and Efficient Embeddings for a Multilingual World,Ziyin Zhang; Zihan Liao; Hang Yu; Peng Di; Rui Wang,https://icml.cc/virtual/2026/poster/63026,Poster Session 6,"Focuses on ml-embed inclusive, inclusive embeddings, embeddings multilingual, multilingual world, and world development."
MoshiRAG: Asynchronous Knowledge Retrieval for Full-Duplex Speech Language Models,Chung-Ming Chien; Manu Orsini; Eugene Kharitonov; Neil Zeghidour; Karen Livescu; Alexandre Défossez,https://icml.cc/virtual/2026/poster/66336,Poster Session 6,"Focuses on speech language, moshirag asynchronous, asynchronous knowledge, knowledge retrieval, and retrieval full-duplex."
NaviAgent: Graph‑Driven Bilevel Planning for Scalable Tool Orchestration,Yan Jiang; HAO ZHOU; Lizhong Gu; Tianlong Li; Ruinan Jin; Wanqi Zhou; Ai Han,https://icml.cc/virtual/2026/poster/61578,Poster Session 8,"Focuses on naviagent graph, graph driven, driven bilevel, bilevel planning, and planning scalable."
On the Salience of Low-Probability Tokens for AI-Generated Text Detection: A Multiscale Uncertainty Perspective,Yikai Guo; Bin Wang; Xilai Fan; Wenjun Ke; Haoran Luo,https://icml.cc/virtual/2026/poster/65435,,"Focuses on low-probability tokens, ai-generated text, multiscale uncertainty, boilerplate dominance, and salience low-probability."
Optimality of FSQ tokens for continuous diffusion for categorical data with application to text-to-speech,Vadim Popov; Wenju Gu; Tasnima Sadekova; Georgii Aparin; Assel Yermekova,https://icml.cc/virtual/2026/poster/66740,Poster Session 4,"Focuses on continuous diffusion, diffusion categorical, fsq tokens, latent space, and optimality fsq."
Position: *Beyond Text* The Text-Centric Bias in Foundation Models Must Be Revisited for a Speech-First Future,Deepak Piskala,https://icml.cc/virtual/2026/poster/67080,,"Focuses on speech-first distributions, position beyond, beyond text, text text-centric, and text-centric bias."
Position: Natural Language Should Not Fully Replace Formal Languages,Eitan Wagner; Elisha Rosensweig; Omri Abend,https://icml.cc/virtual/2026/poster/67176,Poster Session 3,"Focuses on natural language, formal languages, replace formal, position natural, and language should."
"Position: Text Embeddings Should Capture Implicit Semantics, Not Just Surface Meaning",Yiqun Sun; Qiang Huang; Anthony Tung; Jun Yu,https://icml.cc/virtual/2026/poster/67222,Poster Session 3,"Focuses on implicit semantics, text embeddings, surface meaning, embedding research, and research should."
Position: Towards Responsible Evaluation for Text-to-Speech,Yifan Yang; Hui Wang; Bing Han; Shujie Liu; Jinyu Li; Yong Qin; Xie Chen,https://icml.cc/virtual/2026/poster/67095,Poster Session 3,"Focuses on tts technology, current practices, capabilities limitations, position responsible, and responsible text-to-speech."
Query-Based Asymmetric Modeling with Decoupled Input–Output Rates for Speech Restoration,Ui-Hyeop Shin; Jaehyun Ko; Woocheol Jeong; Hyung-Min Park,https://icml.cc/virtual/2026/poster/61662,Poster Session 6,"Focuses on input output, output rates, speech restoration, query-based asymmetric, and asymmetric modeling."
Ranking Free RAG: Replacing Re-ranking with Selection in RAG for Sensitive Domains,Yash Saxena; Ankur Padia; Mandar Chaudhary; Kalpa Gunaratna; Srinivasan Parthasarathy; Manas Gaur,https://icml.cc/virtual/2026/poster/64383,Poster Session 6,"Focuses on sensitive domains, rag systems, evidence selection, adversarial manipulation, and adaptive evidence."
ReGen: Hierarchical Multi-Prompt Representation Generation for Efficient Waveform Diffusion Models,Sang-Hoon Lee; Ha-Yeong Choi,https://icml.cc/virtual/2026/poster/63856,Poster Session 6,"Focuses on regen hierarchical, hierarchical multi-prompt, multi-prompt representation, representation generation, and waveform diffusion."
Rethinking the Reranker: Boundary-Aware Evidence Selection for Robust Retrieval-Augmented Generation,Jiashuo Sun; Pengcheng Jiang; Saizhuo Wang; Jiajun Fan; Heng Wang; Siru Ouyang; Ming Zhong; Yizhu Jiao; Chengsong Huang; Xueqiang Xu; Pengrui Han; Peiran Li; Jiaxin Huang; Ge Liu; Heng Ji; Jiawei Han,https://icml.cc/virtual/2026/poster/63773,Poster Session 6,"Focuses on reranker boundary-aware, boundary-aware evidence, retrieval-augmented generation, rethinking reranker, and evidence selection."
Scaling Laws in Model Fine-tuning for Audio DeepFake Detection,Xiang Li; Pin-Yu Chen; Wenqi Wei,https://icml.cc/virtual/2026/poster/60632,Poster Session 1,"Focuses on audio deepfake, deepfake detection, scaling laws, speech foundation, and robustness generalization."
Scaling Small Agents Through Strategy Auctions,Lisa Alazraki; Shen; Yoram Bachrach; Akhil Mathur,https://icml.cc/virtual/2026/poster/62642,Poster Session 1,"Focuses on small agents, strategy auctions, task complexity, largest agent, and scaling small."
Self-Guidance: Enhancing Neural Codecs via Decoder Manifold Alignment,Xiang Li; Yixuan Zhou; Xie; Zhiyong Wu; Hui Wang,https://icml.cc/virtual/2026/poster/62733,Poster Session 8,"Focuses on quantization error, self-guidance enhancing, enhancing neural, neural codecs, and codecs decoder."
SPEAR: A Unified SSL Framework for Learning Speech and Audio Representations,Xiaoyu Yang; Yifan Yang; Zengrui Jin; Ziyun Cui; Wen Wu; Baoxiangli; Chao Zhang; Phil Woodland,https://icml.cc/virtual/2026/poster/60930,Poster Session 6,"Focuses on speech audio, spear unified, audio representations, representations self-supervised, and ssl teacher."
SPEED-Bench: A Unified and Diverse Benchmark for Speculative Decoding,Talor Abramovich; Maor Ashkenazi; Izzy Putterman; Benjamin Chislett; Tiyasa Mitra; Bita Darvish Rouhani; Ran Zilberstein; Yonatan Geifman,https://icml.cc/virtual/2026/poster/64011,Poster Session 1,"Focuses on speculative decoding, speed-bench unified, unified diverse, diverse speculative, and decoding speculative."
Stream RAG: Instant and Accurate Spoken Dialogue Systems with Streaming Tool Usage,Siddhant Arora; Haidar Khan; Kai Sun; Xin Dong; Sajal Choudhary; Seungwhan Moon; Xinyuan Zhang; Adithya Sagar; Surya Appini; Kaushik Patnaik; Sanat Sharma; Shinji Watanabe; Anuj Kumar; Ahmed A Aly; Yue Liu; Florian Metze; Zhaojiang Lin,https://icml.cc/virtual/2026/poster/64464,Poster Session 6,"Focuses on stream rag, dialogue systems, speech-in speech-out, rag instant, and instant accurate."
Text Generation as Continuous Latent Dynamics via Reinforcement Learning,Chen Jia,https://icml.cc/virtual/2026/poster/66391,,"Focuses on text generation, continuous-time latent, generation continuous, continuous latent, and latent dynamics."
The Silent Thought: Modeling Internal Cognition in Full-Duplex Spoken Dialogue Models via Latent Reasoning,Donghang Wu; Tianyu Zhang; Yuxin Li; Hexin Liu; Chen Chen; EngSiong Chng; Yoshua Bengio,https://icml.cc/virtual/2026/poster/62081,Poster Session 6,"Focuses on spoken dialogue, latent reasoning, silent thought, thought modeling, and modeling internal."
TOM-SWE: User Mental Modeling For Software Engineering Agents,Xuhui Zhou; Valerie Chen; Zhiruo Wang; Graham Neubig; Maarten Sap; Xingyao Wang,https://icml.cc/virtual/2026/poster/65025,Poster Session 3,"Focuses on swe agent, user mental, software engineering, coding agents, and task success."
Very Efficient Listwise Multimodal Reranking for Long Documents,Yiqun Sun; Pengfei Wei; Lawrence Hsieh,https://icml.cc/virtual/2026/poster/65825,Poster Session 6,"Focuses on very listwise, listwise multimodal, long documents, multimodal reranking, and reranking long."
XPERT: Expert Knowledge Transfer for Effective Training of Language Models,Chang Liu; boyu shi; Xu Yang; Xin Geng,https://icml.cc/virtual/2026/poster/64441,Poster Session 3,"Focuses on expert knowledge, effective training, training language, moe language, and moe llms."
